transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_direction,transaction_status,channel,merchant_category,amount_issue,transaction_month,transaction_year
TXN50228,ACC21705,2025-04-12 01:14:00,UPI,5655.7,Debit,Pending,POS,Entertainment,Valid,April,2025
TXN50229,ACC22031,2025-05-29 08:53:00,UPI,5269.97,Debit,Successful,ATM,Utilities,Valid,May,2025
TXN50230,ACC22509,2025-07-16 05:06:00,POS,4332.72,Debit,Failed,Internet Banking,Groceries,Valid,July,2025
TXN50231,ACC24969,2025-12-15 07:18:00,ATM,218.07,Debit,Successful,ATM,Travel,Valid,December,2025
TXN50232,ACC22653,2025-01-31 15:28:00,IMPS,793.25,Credit,Successful,Mobile App,Fuel,Valid,January,2025
TXN50233,ACC25320,2025-12-31 18:06:00,POS,900.98,Debit,Successful,POS,Utilities,Valid,December,2025
TXN50234,ACC20991,2025-12-03 07:59:00,NEFT,1951.98,Credit,Successful,ATM,Dining,Valid,December,2025
TXN50235,ACC24221,2025-04-30 03:59:00,IMPS,598.02,Credit,Successful,POS,Travel,Valid,April,2025
TXN50236,ACC24120,2025-08-02 02:07:00,UPI,4815.91,Debit,Successful,POS,Education,Valid,August,2025
TXN50237,ACC23293,2025-01-19 21:39:00,POS,697.43,Debit,Successful,Internet Banking,Utilities,Valid,January,2025
TXN50238,ACC23676,2025-03-03 05:06:00,POS,3408.4,Credit,Failed,Mobile App,Utilities,Valid,March,2025
TXN50239,ACC22769,2025-03-04 03:21:00,IMPS,1541.01,Credit,Successful,Branch,Travel,Valid,March,2025
TXN50240,ACC20983,2025-04-18 21:20:00,POS,1237.27,Credit,Successful,Mobile App,Fuel,Valid,April,2025
TXN50241,ACC23461,2025-03-12 15:33:00,POS,2999.54,Credit,Successful,POS,Dining,Valid,March,2025
TXN50242,ACC25008,2025-05-21 00:28:00,ATM,966.92,Debit,Successful,POS,Utilities,Valid,May,2025
TXN50243,ACC24237,2025-12-07 23:01:00,ATM,636.35,Debit,Successful,ATM,Groceries,Valid,December,2025
TXN50244,ACC22556,2025-08-24 02:41:00,Bill Payment,2574.9,Credit,Successful,Mobile App,Entertainment,Valid,August,2025
TXN50245,ACC22105,2025-09-21 16:01:00,Bill Payment,1544.0,Debit,Successful,Mobile App,Groceries,Valid,September,2025
TXN50246,ACC21298,2025-10-08 23:06:00,UPI,335.91,Credit,Successful,POS,Groceries,Valid,October,2025
TXN50247,ACC22951,2025-07-05 05:04:00,Cash Deposit,4830.04,Debit,Pending,Mobile App,Entertainment,Valid,July,2025
TXN50248,ACC22710,2025-06-13 14:39:00,POS,1490.66,Debit,Successful,POS,Fuel,Valid,June,2025
TXN50249,ACC22806,2025-01-12 00:15:00,UPI,2836.84,Debit,Successful,Internet Banking,Groceries,Valid,January,2025
TXN50250,ACC21764,2025-08-21 13:58:00,UPI,1182.41,Credit,Pending,Mobile App,Entertainment,Valid,August,2025
TXN50251,ACC22611,2025-11-08 01:22:00,Cash Withdrawal,960.46,Debit,Pending,ATM,Fuel,Valid,November,2025
TXN50252,ACC20431,2025-08-11 12:37:00,UPI,2467.58,Debit,Successful,Internet Banking,Shopping,Valid,August,2025
TXN50253,ACC20208,2025-11-25 13:42:00,IMPS,1792.21,Debit,Successful,POS,Travel,Valid,November,2025
TXN50254,ACC21734,2025-02-10 20:02:00,IMPS,1421.21,Debit,Successful,Mobile App,Travel,Valid,February,2025
TXN50255,ACC23141,2025-06-04 08:56:00,Cash Withdrawal,2057.48,Debit,Successful,Internet Banking,Education,Valid,June,2025
TXN50256,ACC24155,2025-06-09 00:54:00,UPI,2231.08,Credit,Successful,Internet Banking,Dining,Valid,June,2025
TXN50257,ACC25172,2025-11-29 06:08:00,POS,2809.89,Debit,Successful,POS,Dining,Valid,November,2025
TXN50258,ACC24374,2025-10-25 15:16:00,UPI,3741.35,Credit,Successful,POS,Education,Valid,October,2025
TXN50259,ACC21254,2025-12-29 16:17:00,UPI,16675.89,Debit,Successful,POS,Other,Valid,December,2025
TXN50260,ACC25942,2025-03-21 05:59:00,UPI,1633.74,Credit,Successful,Mobile App,Travel,Valid,March,2025
TXN50261,ACC21676,2025-12-14 04:06:00,UPI,254.92,Credit,Successful,Internet Banking,Travel,Valid,December,2025
TXN50262,ACC24669,2025-08-06 10:29:00,Cash Withdrawal,1128.75,Debit,Successful,POS,Travel,Valid,August,2025
TXN50263,ACC22873,2025-03-15 15:02:00,POS,4765.71,Debit,Successful,Internet Banking,Fuel,Valid,March,2025
TXN50264,ACC23367,2025-03-30 03:37:00,POS,789.89,Debit,Successful,Mobile App,Travel,Valid,March,2025
TXN50265,ACC23591,2025-09-08 10:34:00,NEFT,1060.76,Debit,Successful,Mobile App,Education,Valid,September,2025
TXN50266,ACC22892,2025-03-02 03:23:00,IMPS,3736.52,Debit,Successful,Internet Banking,Travel,Valid,March,2025
TXN50267,ACC21985,2025-04-29 03:40:00,Cash Deposit,2152.63,Debit,Successful,Mobile App,Education,Valid,April,2025
TXN50268,ACC23443,2025-01-26 02:17:00,Bill Payment,694.96,Debit,Successful,Internet Banking,Entertainment,Valid,January,2025
TXN50269,ACC25038,2025-06-30 01:56:00,UPI,2360.72,Debit,Successful,POS,Dining,Valid,June,2025
TXN50270,ACC25654,2025-05-22 17:31:00,Cash Deposit,672.23,Debit,Successful,POS,Other,Valid,May,2025
TXN50271,ACC20654,2025-08-10 15:02:00,Cash Withdrawal,320.61,Debit,Successful,POS,Healthcare,Valid,August,2025
TXN50272,ACC21812,2025-10-22 21:58:00,NEFT,11469.7,Credit,Successful,Mobile App,Groceries,Valid,October,2025
TXN50273,ACC24290,2025-03-08 10:23:00,Bill Payment,2764.42,Debit,Successful,ATM,Shopping,Valid,March,2025
TXN50274,ACC23051,2025-04-14 19:30:00,ATM,1163.59,Debit,Successful,POS,Groceries,Valid,April,2025
TXN50275,ACC20204,2025-09-19 19:01:00,UPI,833.5,Debit,Successful,Branch,Fuel,Valid,September,2025
TXN50276,ACC24018,2025-03-12 08:29:00,Cash Withdrawal,5451.16,Credit,Failed,POS,Fuel,Valid,March,2025
TXN50277,ACC22582,2025-07-25 18:39:00,UPI,3799.64,Debit,Failed,ATM,Shopping,Valid,July,2025
TXN50278,ACC23689,2025-07-11 23:10:00,UPI,10760.66,Credit,Failed,Mobile App,Shopping,Valid,July,2025
TXN50279,ACC20456,2025-03-21 19:58:00,UPI,7184.22,Debit,Successful,ATM,Dining,Valid,March,2025
TXN50280,ACC20216,2025-01-04 17:21:00,Bill Payment,4342.34,Debit,Successful,Internet Banking,Dining,Valid,January,2025
TXN50281,ACC22789,2025-02-12 11:50:00,ATM,6316.93,Credit,Failed,Internet Banking,Dining,Valid,February,2025
TXN50282,ACC23646,2025-02-10 17:05:00,Cash Withdrawal,1998.46,Debit,Successful,POS,Groceries,Valid,February,2025
TXN50283,ACC23080,2025-03-29 16:38:00,Cash Deposit,33674.96,Credit,Successful,POS,Dining,Valid,March,2025
TXN50284,ACC22209,2025-01-11 09:33:00,UPI,9436.62,Credit,Successful,Internet Banking,Utilities,Valid,January,2025
TXN50285,ACC21858,2025-11-22 10:45:00,UPI,1396.75,Credit,Successful,POS,Groceries,Valid,November,2025
TXN50286,ACC24979,2025-12-09 08:02:00,NEFT,7119.75,Credit,Successful,POS,Utilities,Valid,December,2025
TXN50287,ACC20874,2025-01-31 06:41:00,ATM,1731.84,Credit,Successful,ATM,Entertainment,Valid,January,2025
TXN50288,ACC22595,2025-01-20 15:42:00,UPI,1228.81,Debit,Successful,POS,Shopping,Valid,January,2025
TXN50289,ACC25242,2025-08-06 15:45:00,Cash Withdrawal,3404.95,Debit,Successful,Mobile App,Travel,Valid,August,2025
TXN50290,ACC22124,2025-10-12 00:57:00,UPI,2078.17,Credit,Successful,Branch,Entertainment,Valid,October,2025
TXN50291,ACC22677,2025-12-22 22:21:00,UPI,2719.01,Debit,Successful,POS,Other,Valid,December,2025
TXN50292,ACC21872,2025-05-03 02:41:00,UPI,1376.65,Credit,Successful,POS,Other,Valid,May,2025
TXN50293,ACC21197,2025-01-08 02:52:00,UPI,2326.54,Debit,Successful,Mobile App,Other,Valid,January,2025
TXN50294,ACC23789,2025-10-22 17:49:00,UPI,991.18,Debit,Successful,Branch,Education,Valid,October,2025
TXN50295,ACC20119,2025-06-12 01:51:00,Bill Payment,1237.31,Credit,Successful,Branch,Other,Valid,June,2025
TXN50296,ACC24546,2025-08-01 03:11:00,POS,1930.46,Debit,Successful,Mobile App,Fuel,Valid,August,2025
TXN50297,ACC24584,2025-06-18 06:42:00,IMPS,2966.09,Credit,Successful,Mobile App,Travel,Valid,June,2025
TXN50298,ACC20507,2025-10-29 04:17:00,NEFT,771.88,Debit,Successful,ATM,Healthcare,Valid,October,2025
TXN50299,ACC24627,2025-07-29 04:31:00,Bill Payment,4955.78,Debit,Successful,Mobile App,Education,Valid,July,2025
TXN50300,ACC21317,2025-10-02 02:52:00,POS,2690.2,Debit,Successful,Internet Banking,Utilities,Valid,October,2025
TXN50301,ACC23236,2025-04-09 12:04:00,POS,1509.19,Debit,Successful,Mobile App,Entertainment,Valid,April,2025
TXN50302,ACC24426,2025-07-05 14:09:00,IMPS,2681.3,Debit,Successful,Branch,Shopping,Valid,July,2025
TXN50303,ACC24960,2025-12-27 05:12:00,POS,4809.49,Credit,Successful,Internet Banking,Groceries,Valid,December,2025
TXN50304,ACC25448,2025-06-06 15:00:00,Cash Withdrawal,1439.21,Debit,Reversed,Mobile App,Groceries,Valid,June,2025
TXN50305,ACC25299,2025-03-31 22:09:00,UPI,1533.67,Debit,Successful,ATM,Healthcare,Valid,March,2025
TXN50306,ACC21952,2025-04-07 15:15:00,IMPS,680.54,Debit,Successful,POS,Other,Valid,April,2025
TXN50307,ACC24949,2025-12-15 05:57:00,IMPS,8237.12,Credit,Successful,POS,Fuel,Valid,December,2025
TXN50308,ACC21361,2025-01-06 09:09:00,POS,1989.22,Credit,Successful,ATM,Healthcare,Valid,January,2025
TXN50309,ACC24007,2025-10-18 22:28:00,UPI,3488.42,Credit,Successful,POS,Utilities,Valid,October,2025
TXN50310,ACC22889,2025-01-02 08:00:00,POS,1306.66,Debit,Successful,Mobile App,Groceries,Valid,January,2025
TXN50311,ACC22538,2025-10-31 19:03:00,Bill Payment,6714.4,Credit,Successful,Mobile App,Utilities,Valid,October,2025
TXN50312,ACC23930,2025-04-30 17:09:00,UPI,2591.12,Debit,Successful,Internet Banking,Groceries,Valid,April,2025
TXN50313,ACC22719,2025-10-21 15:56:00,UPI,1145.31,Debit,Successful,POS,Other,Valid,October,2025
TXN50314,ACC20835,2025-06-01 17:44:00,Cash Deposit,1643.55,Debit,Successful,POS,Shopping,Valid,June,2025
TXN50315,ACC25855,2025-09-02 21:43:00,ATM,2752.73,Credit,Successful,Internet Banking,Other,Valid,September,2025
TXN50316,ACC20930,2025-10-14 05:50:00,IMPS,1085.16,Credit,Successful,ATM,Travel,Valid,October,2025
TXN50317,ACC24112,2025-05-14 18:51:00,POS,582.3,Debit,Successful,Branch,Dining,Valid,May,2025
TXN50318,ACC22341,2025-12-28 00:09:00,UPI,269.12,Debit,Successful,POS,Shopping,Valid,December,2025
TXN50319,ACC23034,2025-05-01 08:25:00,UPI,19559.56,Credit,Successful,Mobile App,Fuel,Valid,May,2025
TXN50320,ACC20799,2025-12-18 09:03:00,POS,1162.56,Debit,Successful,POS,Groceries,Valid,December,2025
TXN50321,ACC24985,2025-05-26 12:16:00,POS,6260.47,Debit,Successful,Branch,Other,Valid,May,2025
TXN50322,ACC23687,2025-11-12 10:29:00,POS,733.3,Debit,Reversed,POS,Fuel,Valid,November,2025
TXN50323,ACC20723,2025-03-24 12:32:00,POS,185.12,Debit,Successful,Mobile App,Healthcare,Valid,March,2025
TXN50324,ACC20603,2025-11-29 15:53:00,UPI,207.36,Credit,Successful,Mobile App,Fuel,Valid,November,2025
TXN50325,ACC20158,2025-10-20 09:55:00,POS,17471.58,Credit,Failed,Internet Banking,Utilities,Valid,October,2025
TXN50326,ACC23664,2025-02-24 18:11:00,UPI,5347.51,Debit,Successful,ATM,Other,Valid,February,2025
TXN50327,ACC23385,2025-12-15 06:20:00,NEFT,11603.73,Debit,Reversed,POS,Groceries,Valid,December,2025
TXN50328,ACC24014,2025-02-09 15:08:00,POS,713.91,Debit,Successful,POS,Utilities,Valid,February,2025
TXN50329,ACC22525,2025-09-11 19:53:00,UPI,3169.43,Credit,Reversed,Mobile App,Education,Valid,September,2025
TXN50330,ACC22695,2025-06-14 21:04:00,UPI,2264.54,Debit,Successful,Mobile App,Shopping,Valid,June,2025
TXN50331,ACC25648,2025-07-17 13:44:00,UPI,6959.26,Credit,Successful,Mobile App,Entertainment,Valid,July,2025
TXN50332,ACC23412,2025-10-06 19:42:00,ATM,1553.45,Debit,Successful,Mobile App,Dining,Valid,October,2025
TXN50333,ACC22666,2025-06-24 13:55:00,NEFT,2079.8,Debit,Successful,Branch,Utilities,Valid,June,2025
TXN50334,ACC20027,2025-12-27 22:49:00,UPI,1352.81,Credit,Successful,Mobile App,Other,Valid,December,2025
TXN50335,ACC20983,2025-02-03 01:29:00,Bill Payment,1374.23,Debit,Successful,ATM,Education,Valid,February,2025
TXN50336,ACC22182,2025-04-27 21:48:00,NEFT,2469.79,Debit,Successful,POS,Travel,Valid,April,2025
TXN50337,ACC20642,2025-10-04 08:42:00,UPI,2434.93,Debit,Successful,Internet Banking,Utilities,Valid,October,2025
TXN50338,ACC21843,2025-07-24 13:05:00,POS,1115.69,Credit,Successful,Internet Banking,Dining,Valid,July,2025
TXN50339,ACC23718,2025-12-17 00:57:00,Cash Deposit,1729.24,Credit,Successful,Branch,Shopping,Valid,December,2025
TXN50340,ACC25486,2025-01-16 06:25:00,Cash Withdrawal,1691.26,Credit,Successful,Mobile App,Travel,Valid,January,2025
TXN50341,ACC23846,2025-05-22 07:22:00,Bill Payment,467.97,Debit,Successful,Mobile App,Other,Valid,May,2025
TXN50342,ACC21563,2025-06-03 09:52:00,Cash Deposit,858.32,Debit,Successful,Branch,Healthcare,Valid,June,2025
TXN50343,ACC23013,2025-12-03 18:25:00,UPI,855.99,Credit,Pending,ATM,Travel,Valid,December,2025
TXN50344,ACC23435,2025-09-19 05:48:00,ATM,2179.96,Debit,Successful,Internet Banking,Healthcare,Valid,September,2025
TXN50345,ACC20903,2025-04-19 08:45:00,UPI,2450.8,Debit,Successful,POS,Education,Valid,April,2025
TXN50346,ACC23983,2025-06-30 22:22:00,Cash Deposit,631.19,Debit,Successful,ATM,Fuel,Valid,June,2025
TXN50347,ACC25313,2025-08-11 23:15:00,UPI,325.4,Credit,Successful,Internet Banking,Utilities,Valid,August,2025
TXN50348,ACC25724,2025-12-22 17:08:00,NEFT,1495.54,Debit,Successful,POS,Other,Valid,December,2025
TXN50349,ACC21012,2025-12-12 23:19:00,ATM,1776.0749999999998,Debit,Successful,POS,Dining,Valid,December,2025
TXN50350,ACC21002,2025-06-30 01:51:00,POS,1989.81,Debit,Successful,Internet Banking,Entertainment,Valid,June,2025
TXN50351,ACC21361,2025-05-19 13:52:00,POS,3263.78,Credit,Successful,Mobile App,Travel,Valid,May,2025
TXN50352,ACC24590,2025-03-21 04:43:00,POS,602.31,Debit,Successful,Internet Banking,Healthcare,Valid,March,2025
TXN50353,ACC24960,2025-01-06 20:56:00,UPI,333.49,Debit,Successful,Internet Banking,Other,Valid,January,2025
TXN50354,ACC25898,2025-03-24 02:16:00,ATM,1288.44,Debit,Successful,Mobile App,Education,Valid,March,2025
TXN50355,ACC21326,2025-06-02 13:29:00,NEFT,1417.88,Credit,Successful,Internet Banking,Other,Valid,June,2025
TXN50356,ACC25916,2025-11-26 17:21:00,UPI,2485.61,Debit,Failed,Mobile App,Dining,Valid,November,2025
TXN50357,ACC21922,2025-12-31 10:01:00,UPI,329.5,Credit,Successful,Mobile App,Groceries,Valid,December,2025
TXN50358,ACC22999,2025-10-31 22:14:00,ATM,1051.58,Debit,Reversed,ATM,Education,Valid,October,2025
TXN50359,ACC24055,2025-10-16 08:56:00,Cash Deposit,5821.71,Credit,Successful,ATM,Entertainment,Valid,October,2025
TXN50360,ACC25262,2025-02-13 12:05:00,POS,123.97,Credit,Successful,Internet Banking,Healthcare,Valid,February,2025
TXN50361,ACC24752,2025-10-10 16:06:00,UPI,1166.89,Credit,Successful,POS,Entertainment,Valid,October,2025
TXN50362,ACC25995,2025-08-19 08:13:00,UPI,2876.08,Debit,Successful,POS,Groceries,Valid,August,2025
TXN50363,ACC21910,2025-09-30 18:22:00,Bill Payment,4778.46,Credit,Successful,Mobile App,Fuel,Valid,September,2025
TXN50364,ACC25411,2025-09-24 18:30:00,UPI,2125.05,Debit,Successful,Mobile App,Education,Valid,September,2025
TXN50365,ACC22884,2025-02-17 10:11:00,Bill Payment,4578.4,Debit,Successful,POS,Utilities,Valid,February,2025
TXN50366,ACC24868,2025-01-08 10:49:00,Cash Deposit,3968.34,Debit,Successful,POS,Groceries,Valid,January,2025
TXN50367,ACC23205,2025-01-19 23:42:00,Bill Payment,406.84,Credit,Reversed,POS,Travel,Valid,January,2025
TXN50368,ACC25876,2025-09-12 03:41:00,ATM,8405.13,Debit,Successful,Internet Banking,Entertainment,Valid,September,2025
TXN50369,ACC20580,2025-11-03 12:34:00,POS,861.31,Debit,Successful,Internet Banking,Travel,Valid,November,2025
TXN50370,ACC22773,2025-05-27 13:15:00,UPI,2473.05,Debit,Successful,ATM,Healthcare,Valid,May,2025
TXN50371,ACC23798,2025-07-21 08:38:00,UPI,8893.35,Credit,Successful,Internet Banking,Entertainment,Valid,July,2025
TXN50372,ACC23382,2025-07-14 01:30:00,POS,2086.65,Credit,Successful,ATM,Education,Valid,July,2025
TXN50373,ACC21098,2025-03-20 01:51:00,POS,850.9,Credit,Reversed,POS,Groceries,Valid,March,2025
TXN50374,ACC21596,2025-08-11 03:34:00,POS,9638.48,Credit,Successful,Mobile App,Groceries,Valid,August,2025
TXN50375,ACC20821,2025-12-12 14:31:00,UPI,435.51,Credit,Successful,Internet Banking,Shopping,Valid,December,2025
TXN50376,ACC20548,2025-04-10 16:22:00,UPI,1769.43,Credit,Successful,POS,Healthcare,Valid,April,2025
TXN50377,ACC25586,2025-01-08 05:52:00,ATM,13906.18,Debit,Successful,ATM,Education,Valid,January,2025
TXN50378,ACC21891,2025-12-31 14:10:00,ATM,790.59,Credit,Successful,Mobile App,Groceries,Valid,December,2025
TXN50379,ACC21104,2025-12-22 11:22:00,UPI,294.32,Debit,Successful,Mobile App,Other,Valid,December,2025
TXN50380,ACC21863,2025-10-03 10:05:00,POS,2256.52,Credit,Successful,Mobile App,Education,Valid,October,2025
TXN50381,ACC22831,2025-12-01 08:27:00,Cash Deposit,1786.43,Debit,Successful,POS,Groceries,Valid,December,2025
TXN50382,ACC23389,2025-09-13 07:18:00,ATM,777.96,Credit,Successful,Mobile App,Fuel,Valid,September,2025
TXN50383,ACC20793,2025-08-03 18:58:00,Bill Payment,953.67,Debit,Successful,Branch,Travel,Valid,August,2025
TXN50384,ACC22768,2025-03-28 14:56:00,Cash Deposit,634.64,Debit,Successful,Mobile App,Travel,Valid,March,2025
TXN50385,ACC25775,2025-06-18 19:22:00,ATM,1999.85,Debit,Pending,Mobile App,Utilities,Valid,June,2025
TXN50386,ACC22879,2025-03-28 14:47:00,UPI,1694.58,Credit,Successful,ATM,Travel,Valid,March,2025
TXN50387,ACC22877,2025-01-30 10:20:00,ATM,798.99,Debit,Successful,Internet Banking,Groceries,Valid,January,2025
TXN50388,ACC23164,2025-02-04 12:53:00,POS,7322.81,Debit,Reversed,Internet Banking,Travel,Valid,February,2025
TXN50389,ACC22114,2025-04-15 03:01:00,POS,1421.09,Debit,Successful,Mobile App,Dining,Valid,April,2025
TXN50390,ACC22036,2025-01-16 11:56:00,UPI,845.77,Debit,Successful,Mobile App,Utilities,Valid,January,2025
TXN50391,ACC25138,2025-08-22 08:44:00,POS,1343.19,Credit,Successful,Mobile App,Education,Valid,August,2025
TXN50392,ACC23597,2025-02-16 08:10:00,Bill Payment,5522.36,Debit,Successful,Mobile App,Groceries,Valid,February,2025
TXN50393,ACC20780,2025-01-23 21:51:00,UPI,3219.87,Credit,Successful,POS,Shopping,Valid,January,2025
TXN50394,ACC22132,2025-01-29 20:00:00,UPI,1156.45,Debit,Successful,Mobile App,Shopping,Valid,January,2025
TXN50395,ACC22561,2025-10-09 04:53:00,NEFT,2726.44,Debit,Successful,Mobile App,Other,Valid,October,2025
TXN50396,ACC23209,2025-01-02 04:49:00,POS,2221.79,Debit,Successful,Internet Banking,Travel,Valid,January,2025
TXN50397,ACC21555,2025-06-25 12:51:00,Bill Payment,1004.7,Debit,Successful,Mobile App,Shopping,Valid,June,2025
TXN50398,ACC23623,2025-06-11 18:27:00,UPI,5539.0,Credit,Successful,ATM,Healthcare,Valid,June,2025
TXN50399,ACC21918,2025-10-26 03:43:00,NEFT,919.1,Debit,Successful,Mobile App,Entertainment,Valid,October,2025
TXN50400,ACC24115,2025-05-14 21:45:00,POS,368.13,Debit,Successful,POS,Fuel,Valid,May,2025
TXN50401,ACC24547,2025-08-21 13:08:00,NEFT,8568.19,Debit,Successful,Mobile App,Entertainment,Valid,August,2025
TXN50402,ACC21906,2025-07-04 06:06:00,IMPS,1978.68,Debit,Successful,Branch,Dining,Valid,July,2025
TXN50403,ACC24241,2025-09-02 19:25:00,Bill Payment,890.47,Credit,Successful,ATM,Utilities,Valid,September,2025
TXN50404,ACC21147,2025-02-28 15:46:00,UPI,5919.06,Credit,Successful,POS,Groceries,Valid,February,2025
TXN50405,ACC25958,2025-11-16 02:24:00,ATM,1620.84,Credit,Successful,Mobile App,Travel,Valid,November,2025
TXN50406,ACC23641,2025-07-18 01:48:00,NEFT,661.61,Credit,Successful,Mobile App,Utilities,Valid,July,2025
TXN50407,ACC20878,2025-11-19 14:07:00,POS,972.94,Debit,Successful,Mobile App,Utilities,Valid,November,2025
TXN50408,ACC21871,2025-11-10 17:49:00,POS,3157.43,Credit,Successful,ATM,Education,Valid,November,2025
TXN50409,ACC23786,2025-09-10 08:18:00,IMPS,714.18,Credit,Reversed,Branch,Groceries,Valid,September,2025
TXN50410,ACC25663,2025-07-26 18:34:00,Cash Deposit,3045.51,Debit,Failed,Mobile App,Groceries,Valid,July,2025
TXN50411,ACC21275,2025-09-15 02:46:00,UPI,3481.48,Debit,Successful,ATM,Other,Valid,September,2025
TXN50412,ACC20341,2025-01-09 22:54:00,Cash Deposit,451.5,Debit,Successful,Mobile App,Utilities,Valid,January,2025
TXN50413,ACC23330,2025-07-11 17:35:00,UPI,3241.58,Debit,Successful,Mobile App,Entertainment,Valid,July,2025
TXN50414,ACC24437,2025-09-19 04:15:00,UPI,5947.72,Debit,Reversed,ATM,Shopping,Valid,September,2025
TXN50415,ACC22035,2025-08-28 12:41:00,IMPS,1958.68,Credit,Successful,Branch,Other,Valid,August,2025
TXN50416,ACC25993,2025-05-23 16:36:00,POS,543.55,Credit,Successful,Branch,Shopping,Valid,May,2025
TXN50417,ACC23953,2025-07-09 06:01:00,UPI,2706.56,Debit,Successful,Mobile App,Groceries,Valid,July,2025
TXN50418,ACC24674,2025-08-20 21:14:00,NEFT,905.0,Debit,Successful,Mobile App,Utilities,Valid,August,2025
TXN50419,ACC21689,2025-03-29 10:34:00,ATM,715.49,Credit,Successful,Internet Banking,Healthcare,Valid,March,2025
TXN50420,ACC21160,2025-05-31 18:07:00,Cash Deposit,5803.94,Debit,Successful,POS,Utilities,Valid,May,2025
TXN50421,ACC22695,2025-05-17 12:27:00,UPI,1927.13,Debit,Successful,ATM,Utilities,Valid,May,2025
TXN50422,ACC24393,2025-10-24 15:07:00,Cash Withdrawal,577.25,Credit,Successful,Internet Banking,Groceries,Valid,October,2025
TXN50423,ACC23542,2025-09-02 01:40:00,UPI,305.12,Debit,Successful,Mobile App,Entertainment,Valid,September,2025
TXN50424,ACC20159,2025-03-30 00:47:00,UPI,2543.19,Credit,Successful,POS,Other,Valid,March,2025
TXN50425,ACC20614,2025-03-13 03:36:00,POS,10695.72,Debit,Failed,POS,Other,Valid,March,2025
