customer_id,age,gender,city,occupation,annual_income,signup_date,customer_segment,age_group,income_category
CUST10294,21,Male,Trichy,Salaried,479500.0,2025-06-14,Affluent,Young Adult,Medium
CUST10295,44,Male,Salem,Salaried,1103900.0,2023-11-11,Affluent,Middle Age,High
CUST10296,30,Male,Hyderabad,Salaried,957700.0,2022-08-28,Affluent,Adult,High
CUST10297,18,Male,Pune,Freelancer,415700.0,2023-07-24,Mass Market,Young Adult,Low
CUST10298,34,Male,Thanjavur,Salaried,1062400.0,2021-04-06,Mass Market,Adult,High
CUST10299,41,Male,Trichy,Retired,190000.0,2021-03-09,Young Adult,Middle Age,Low
CUST10300,41,Female,Pune,Business Owner,1546600.0,2024-02-08,Affluent,Middle Age,High
CUST10301,18,Male,Mumbai,Retired,127400.0,2026-05-16,Young Adult,Young Adult,Low
CUST10302,37,Female,Mumbai,Freelancer,289300.0,2025-09-08,Mass Market,Adult,Low
CUST10303,47,Male,Delhi,Business Owner,275000.0,2023-12-17,Young Adult,Middle Age,Low
CUST10304,29,Male,Bengaluru,Student,1524800.0,2024-07-13,Premium,Adult,High
CUST10305,37,Male,Delhi,Business Owner,250600.0,2022-07-22,Mass Market,Adult,Low
CUST10306,37,Female,Thanjavur,Business Owner,831900.0,2022-01-02,Mass Market,Adult,High
CUST10307,38,Female,Thanjavur,Salaried,845300.0,2023-01-05,Mass Market,Adult,High
CUST10308,49,Male,Salem,Business Owner,360400.0,2021-06-05,Mass Market,Middle Age,Low
CUST10309,38,Female,Vellore,Business Owner,280200.0,2023-12-23,Affluent,Adult,Low
CUST10310,22,Male,Vellore,Student,288900.0,2024-10-27,Young Adult,Young Adult,Low
CUST10311,25,Female,Tirunelveli,Retired,1188200.0,2024-07-24,Mass Market,Young Adult,High
CUST10312,39,Female,Salem,Freelancer,444600.0,2021-08-19,Mass Market,Adult,Medium
CUST10313,18,Male,Trichy,Self-Employed,406800.0,2021-02-16,Mass Market,Young Adult,Low
CUST10314,36,Female,Trichy,Salaried,980500.0,2023-09-22,Mass Market,Adult,High
CUST10315,37,Female,Trichy,Salaried,456500.0,2026-04-12,Affluent,Adult,Medium
CUST10316,42,Male,Salem,Freelancer,402900.0,2021-08-27,Affluent,Middle Age,Low
CUST10317,32,Male,Bengaluru,Salaried,296100.0,2023-06-28,Affluent,Adult,Low
CUST10318,37,Female,Hyderabad,Salaried,227800.0,2022-09-10,Mass Market,Adult,Low
CUST10319,28,Male,Trichy,Salaried,436100.0,2025-06-23,Premium,Adult,Medium
CUST10320,28,Male,Hyderabad,Freelancer,553400.0,2025-01-14,Mass Market,Adult,Medium
CUST10321,47,Male,Pune,Business Owner,672000.0,2023-08-11,Mass Market,Middle Age,Medium
CUST10322,30,Male,Vellore,Salaried,452300.0,2024-02-04,Young Adult,Adult,Medium
CUST10323,40,Female,Mumbai,Self-Employed,359900.0,2024-11-08,Young Adult,Adult,Low
CUST10324,49,Female,Kochi,Freelancer,434200.0,2023-04-04,Young Adult,Middle Age,Medium
CUST10325,55,Male,Hyderabad,Salaried,847700.0,2025-03-15,Mass Market,Middle Age,High
CUST10326,53,Male,Vellore,Retired,1457500.0,2025-01-10,Affluent,Middle Age,High
CUST10327,30,Female,Hyderabad,Self-Employed,937400.0,2026-02-25,Mass Market,Adult,High
CUST10328,20,Male,Erode,Business Owner,812200.0,2026-02-18,Mass Market,Young Adult,High
CUST10329,33,Female,Vellore,Retired,800900.0,2026-04-26,Affluent,Adult,High
CUST10330,31,Female,Hyderabad,Freelancer,553450.0,2024-07-02,Mass Market,Adult,Medium
CUST10331,36,Male,Delhi,Student,1107600.0,2023-02-09,Mass Market,Adult,High
CUST10332,33,Male,Tirunelveli,Salaried,599900.0,2022-10-11,Mass Market,Adult,Medium
CUST10333,35,Female,Thanjavur,Self-Employed,259200.0,2025-08-09,Young Adult,Adult,Low
CUST10334,18,Male,Salem,Salaried,453900.0,2022-09-22,Affluent,Young Adult,Medium
CUST10335,40,Male,Tirunelveli,Salaried,276100.0,2026-06-09,Affluent,Adult,Low
CUST10336,57,Male,Chennai,Salaried,535200.0,2021-01-22,Mass Market,Middle Age,Medium
CUST10337,56,Female,Madurai,Salaried,559300.0,2024-12-22,Mass Market,Middle Age,Medium
CUST10338,43,Male,Delhi,Salaried,477900.0,2025-07-31,Mass Market,Middle Age,Medium
CUST10339,44,Female,Trichy,Student,1102900.0,2021-06-03,Mass Market,Middle Age,High
CUST10340,28,Female,Bengaluru,Self-Employed,96700.0,2022-12-08,Mass Market,Adult,Low
CUST10341,31,Male,Delhi,Student,567700.0,2021-12-11,Mass Market,Adult,Medium
CUST10342,61,Female,Mumbai,Salaried,553450.0,2024-05-09,Young Adult,Senior,Medium
CUST10343,40,Female,Pune,Salaried,861200.0,2025-03-07,Mass Market,Adult,High
CUST10344,51,Male,Salem,Student,407200.0,2023-12-22,Young Adult,Middle Age,Low
CUST10345,37,Female,Mumbai,Freelancer,329000.0,2022-07-20,Premium,Adult,Low
CUST10346,43,Female,Chennai,Salaried,1770500.0,2022-02-17,Affluent,Middle Age,High
CUST10347,45,Female,Madurai,Retired,342400.0,2021-03-17,Affluent,Middle Age,Low
CUST10348,44,Male,Hyderabad,Student,559500.0,2023-06-09,Mass Market,Middle Age,Medium
CUST10349,25,Other,Salem,Business Owner,958900.0,2024-06-10,Young Adult,Young Adult,High
CUST10350,34,Male,Trichy,Salaried,600600.0,2021-07-02,Young Adult,Adult,Medium
CUST10351,60,Female,Hyderabad,Self-Employed,518300.0,2025-05-30,Young Adult,Middle Age,Medium
CUST10352,36,Male,Coimbatore,Salaried,1407600.0,2025-04-08,Mass Market,Adult,High
CUST10353,50,Male,Delhi,Self-Employed,1481400.0,2022-10-10,Mass Market,Middle Age,High
CUST10354,35,Male,Coimbatore,Salaried,2225100.0,2022-03-06,Mass Market,Adult,High
CUST10355,23,Female,Erode,Salaried,227800.0,2021-12-17,Affluent,Young Adult,Low
CUST10356,27,Male,Trichy,Salaried,553450.0,2022-08-05,Premium,Adult,Medium
CUST10357,20,Female,Bengaluru,Salaried,941600.0,2025-05-14,Mass Market,Young Adult,High
CUST10358,18,Male,Chennai,Student,304200.0,2024-09-28,Affluent,Young Adult,Low
CUST10359,33,Female,Delhi,Freelancer,370600.0,2023-12-07,Mass Market,Adult,Low
CUST10360,28,Male,Hyderabad,Self-Employed,580400.0,2024-06-25,Mass Market,Adult,Medium
CUST10361,21,Male,Pune,Self-Employed,1730200.0,2021-06-20,Mass Market,Young Adult,High
CUST10362,27,Male,Kochi,Business Owner,364400.0,2023-02-17,Mass Market,Adult,Low
CUST10363,30,Female,Vellore,Salaried,1250900.0,2022-10-27,Mass Market,Adult,High
CUST10364,42,Male,Mumbai,Salaried,801300.0,2024-04-14,Mass Market,Middle Age,High
CUST10365,42,Male,Salem,Student,684100.0,2024-04-24,Premium,Middle Age,Medium
CUST10366,38,Male,Kochi,Business Owner,429900.0,2024-03-15,Affluent,Adult,Low
CUST10367,47,Male,Erode,Retired,218400.0,2025-01-03,Mass Market,Middle Age,Low
CUST10368,37,Female,Coimbatore,Salaried,834600.0,2022-07-03,Mass Market,Adult,High
CUST10369,39,Male,Mumbai,Retired,1381100.0,2025-05-11,Mass Market,Adult,High
CUST10370,25,Female,Hyderabad,Business Owner,433100.0,2023-02-12,Mass Market,Young Adult,Medium
CUST10371,28,Female,Trichy,Salaried,316900.0,2021-02-08,Affluent,Adult,Low
CUST10372,35,Female,Salem,Salaried,884200.0,2026-05-21,Mass Market,Adult,High
CUST10373,32,Male,Kochi,Self-Employed,307800.0,2025-09-28,Premium,Adult,Low
CUST10374,56,Male,Vellore,Student,553450.0,2024-12-27,Mass Market,Middle Age,Medium
CUST10375,43,Female,Delhi,Salaried,334400.0,2022-12-01,Mass Market,Middle Age,Low
CUST10376,44,Female,Coimbatore,Salaried,1224200.0,2021-05-01,Young Adult,Middle Age,High
CUST10377,34,Female,Vellore,Salaried,345700.0,2023-01-06,Mass Market,Adult,Low
CUST10378,41,Female,Kochi,Student,618100.0,2024-07-12,Premium,Middle Age,Medium
CUST10379,53,Male,Bengaluru,Freelancer,565600.0,2022-08-16,Mass Market,Middle Age,Medium
CUST10380,29,Male,Hyderabad,Retired,1554700.0,2022-11-03,Young Adult,Adult,High
CUST10381,50,Male,Tirunelveli,Retired,725300.0,2021-04-27,Mass Market,Middle Age,High
CUST10382,20,Female,Delhi,Salaried,852200.0,2022-04-23,Mass Market,Young Adult,High
CUST10383,43,Female,Mumbai,Business Owner,409500.0,2021-01-09,Young Adult,Middle Age,Low
CUST10384,47,Female,Madurai,Salaried,504400.0,2025-03-15,Mass Market,Middle Age,Medium
CUST10385,47,Female,Mumbai,Self-Employed,447600.0,2021-09-18,Premium,Middle Age,Medium
CUST10386,47,Male,Trichy,Retired,211100.0,2025-02-16,Affluent,Middle Age,Low
CUST10387,20,Other,Kochi,Freelancer,2589000.0,2024-05-24,Mass Market,Young Adult,High
CUST10388,32,Female,Kochi,Student,1281300.0,2023-06-05,Premium,Adult,High
CUST10389,54,Male,Coimbatore,Salaried,288000.0,2022-09-24,Mass Market,Middle Age,Low
CUST10390,48,Male,Tirunelveli,Salaried,254100.0,2023-10-14,Mass Market,Middle Age,Low
CUST10391,29,Female,Thanjavur,Salaried,553450.0,2022-06-03,Mass Market,Adult,Medium
CUST10392,28,Female,Tirunelveli,Student,404100.0,2022-03-12,Mass Market,Adult,Low
CUST10393,41,Male,Mumbai,Freelancer,553450.0,2024-08-29,Mass Market,Middle Age,Medium
CUST10394,35,Male,Vellore,Student,337300.0,2026-06-08,Mass Market,Adult,Low
CUST10395,34,Male,Salem,Salaried,685300.0,2022-03-16,Mass Market,Adult,Medium
CUST10396,28,Male,Bengaluru,Business Owner,353900.0,2021-10-27,Affluent,Adult,Low
CUST10397,39,Male,Vellore,Salaried,640400.0,2025-04-11,Mass Market,Adult,Medium
CUST10398,45,Female,Pune,Self-Employed,1319200.0,2023-12-12,Young Adult,Middle Age,High
CUST10399,36,Male,Salem,Salaried,256100.0,2024-05-19,Affluent,Adult,Low
CUST10400,44,Female,Bengaluru,Salaried,1331500.0,2022-04-27,Mass Market,Middle Age,High
CUST10401,36,Male,Erode,Retired,1129500.0,2024-11-25,Mass Market,Adult,High
CUST10402,66,Male,Kochi,Self-Employed,744500.0,2026-04-28,Mass Market,Senior,High
CUST10403,44,Female,Thanjavur,Salaried,1077200.0,2026-08-05,Mass Market,Middle Age,High
CUST10404,52,Male,Pune,Freelancer,1725600.0,2022-05-11,Mass Market,Middle Age,High
CUST10405,18,Female,Tirunelveli,Freelancer,527800.0,2023-10-09,Premium,Young Adult,Medium
CUST10406,29,Female,Salem,Business Owner,520900.0,2025-01-09,Mass Market,Adult,Medium
CUST10407,34,Female,Delhi,Student,701300.0,2026-02-11,Affluent,Adult,Medium
CUST10408,27,Male,Chennai,Salaried,380900.0,2024-11-14,Mass Market,Adult,Low
CUST10409,18,Female,Bengaluru,Salaried,1080300.0,2021-12-05,Affluent,Young Adult,High
CUST10410,32,Female,Madurai,Self-Employed,553450.0,2021-10-10,Young Adult,Adult,Medium
CUST10411,54,Female,Mumbai,Salaried,471500.0,2021-12-26,Mass Market,Middle Age,Medium
CUST10412,41,Female,Salem,Salaried,706800.0,2026-07-20,Affluent,Middle Age,Medium
CUST10413,42,Male,Thanjavur,Salaried,333300.0,2024-07-02,Mass Market,Middle Age,Low
CUST10414,47,Male,Bengaluru,Self-Employed,739000.0,2023-12-23,Affluent,Middle Age,High
CUST10415,34,Female,Tirunelveli,Freelancer,425300.0,2023-07-15,Affluent,Adult,Low
CUST10416,49,Male,Bengaluru,Freelancer,384300.0,2022-11-21,Affluent,Middle Age,Low
CUST10417,37,Male,Erode,Student,950800.0,2024-08-24,Young Adult,Adult,High
CUST10418,44,Other,Mumbai,Salaried,654500.0,2025-11-07,Mass Market,Middle Age,Medium
CUST10419,25,Male,Trichy,Student,1045800.0,2024-09-20,Mass Market,Young Adult,High
CUST10420,37,Female,Trichy,Salaried,571200.0,2024-08-14,Affluent,Adult,Medium
CUST10421,41,Male,Delhi,Self-Employed,792700.0,2026-07-14,Mass Market,Middle Age,High
CUST10422,28,Female,Madurai,Freelancer,374900.0,2025-07-09,Premium,Adult,Low
CUST10423,24,Male,Mumbai,Salaried,786200.0,2024-07-08,Young Adult,Young Adult,High
CUST10424,18,Male,Madurai,Salaried,364300.0,2022-12-25,Mass Market,Young Adult,Low
CUST10425,41,Male,Chennai,Self-Employed,601500.0,2023-03-16,Affluent,Middle Age,Medium
CUST10426,39,Male,Trichy,Business Owner,537900.0,2026-03-12,Premium,Adult,Medium
CUST10427,46,Female,Hyderabad,Business Owner,837900.0,2023-06-21,Affluent,Middle Age,High
CUST10428,42,Male,Vellore,Business Owner,322600.0,2024-11-28,Affluent,Middle Age,Low
CUST10429,58,Female,Erode,Business Owner,768500.0,2024-12-05,Mass Market,Middle Age,High
CUST10430,40,Female,Delhi,Salaried,178200.0,2025-08-06,Mass Market,Adult,Low
CUST10431,46,Female,Chennai,Salaried,1037700.0,2025-04-13,Premium,Middle Age,High
CUST10432,40,Male,Coimbatore,Student,260500.0,2023-05-22,Mass Market,Adult,Low
CUST10433,38,Male,Trichy,Salaried,254100.0,2022-09-25,Mass Market,Adult,Low
CUST10434,31,Female,Bengaluru,Self-Employed,406300.0,2025-12-15,Affluent,Adult,Low
CUST10435,43,Female,Chennai,Salaried,801500.0,2022-06-07,Mass Market,Middle Age,High
CUST10436,37,Male,Bengaluru,Salaried,839500.0,2025-11-02,Mass Market,Adult,High
CUST10437,25,Male,Salem,Salaried,1032600.0,2024-01-02,Mass Market,Young Adult,High
CUST10438,38,Male,Coimbatore,Salaried,312400.0,2024-09-09,Mass Market,Adult,Low
CUST10439,24,Female,Chennai,Self-Employed,298400.0,2022-04-28,Mass Market,Young Adult,Low
CUST10440,38,Female,Kochi,Salaried,176300.0,2024-08-03,Premium,Adult,Low
CUST10441,48,Male,Pune,Salaried,610600.0,2023-12-28,Affluent,Middle Age,Medium
CUST10442,44,Male,Bengaluru,Business Owner,327900.0,2025-12-26,Young Adult,Middle Age,Low
CUST10443,21,Male,Trichy,Self-Employed,583300.0,2023-12-16,Mass Market,Young Adult,Medium
CUST10444,20,Female,Chennai,Salaried,787700.0,2022-08-19,Mass Market,Young Adult,High
CUST10445,18,Male,Coimbatore,Self-Employed,444200.0,2024-01-04,Mass Market,Young Adult,Medium
CUST10446,32,Male,Hyderabad,Freelancer,1040900.0,2023-08-18,Mass Market,Adult,High
CUST10447,36,Male,Salem,Business Owner,405800.0,2024-09-20,Premium,Adult,Low
CUST10448,18,Female,Thanjavur,Student,1020100.0,2022-08-11,Mass Market,Young Adult,High
CUST10449,29,Female,Coimbatore,Self-Employed,802700.0,2022-05-20,Mass Market,Adult,High
CUST10450,18,Female,Thanjavur,Self-Employed,617300.0,2024-01-03,Affluent,Young Adult,Medium
CUST10451,29,Female,Madurai,Self-Employed,1302800.0,2024-04-17,Affluent,Adult,High
CUST10452,49,Male,Vellore,Salaried,659500.0,2026-02-20,Mass Market,Middle Age,Medium
CUST10453,38,Female,Bengaluru,Salaried,705900.0,2025-07-02,Mass Market,Adult,Medium
CUST10454,54,Female,Pune,Salaried,527500.0,2025-06-25,Affluent,Middle Age,Medium
CUST10455,44,Female,Tirunelveli,Retired,1177200.0,2021-03-30,Mass Market,Middle Age,High
CUST10456,31,Male,Coimbatore,Salaried,272900.0,2024-09-10,Premium,Adult,Low
CUST10457,53,Female,Pune,Salaried,298900.0,2025-08-05,Mass Market,Middle Age,Low
CUST10458,46,Female,Thanjavur,Freelancer,338900.0,2024-10-11,Mass Market,Middle Age,Low
CUST10459,18,Male,Coimbatore,Freelancer,513800.0,2022-01-25,Mass Market,Young Adult,Medium
CUST10460,32,Female,Bengaluru,Salaried,284800.0,2026-07-20,Mass Market,Adult,Low
CUST10461,28,Female,Trichy,Salaried,585900.0,2023-05-10,Premium,Adult,Medium
CUST10462,34,Female,Hyderabad,Salaried,302700.0,2025-10-05,Mass Market,Adult,Low
CUST10463,39,Female,Hyderabad,Student,183500.0,2024-12-13,Affluent,Adult,Low
CUST10464,48,Female,Mumbai,Salaried,805000.0,2024-09-15,Affluent,Middle Age,High
CUST10465,39,Male,Mumbai,Freelancer,339600.0,2021-09-03,Affluent,Adult,Low
CUST10466,33,Male,Chennai,Self-Employed,654100.0,2025-06-26,Mass Market,Adult,Medium
CUST10467,46,Male,Hyderabad,Salaried,839800.0,2022-12-10,Young Adult,Middle Age,High
CUST10468,33,Male,Bengaluru,Self-Employed,1172600.0,2021-02-13,Mass Market,Adult,High
CUST10469,43,Male,Salem,Salaried,667100.0,2023-12-30,Young Adult,Middle Age,Medium
CUST10470,34,Female,Chennai,Freelancer,229500.0,2023-10-30,Young Adult,Adult,Low
CUST10471,50,Female,Trichy,Salaried,442800.0,2022-06-19,Mass Market,Middle Age,Medium
CUST10472,37,Female,Trichy,Salaried,421300.0,2024-09-30,Young Adult,Adult,Low
CUST10473,30,Female,Vellore,Salaried,319400.0,2025-08-26,Mass Market,Adult,Low
CUST10474,22,Male,Vellore,Salaried,553450.0,2026-05-04,Mass Market,Young Adult,Medium
CUST10475,37,Female,Delhi,Self-Employed,173900.0,2026-06-02,Mass Market,Adult,Low
CUST10476,31,Male,Thanjavur,Salaried,449200.0,2024-10-19,Mass Market,Adult,Medium
CUST10477,51,Male,Trichy,Salaried,484400.0,2021-02-18,Young Adult,Middle Age,Medium
CUST10478,43,Male,Hyderabad,Salaried,667300.0,2021-06-03,Mass Market,Middle Age,Medium
CUST10479,39,Male,Delhi,Self-Employed,1582900.0,2023-06-20,Affluent,Adult,High
CUST10480,33,Female,Chennai,Student,1200100.0,2022-05-10,Young Adult,Adult,High
CUST10481,43,Male,Hyderabad,Salaried,267300.0,2024-01-06,Mass Market,Middle Age,Low
CUST10482,25,Female,Delhi,Business Owner,174300.0,2024-08-30,Premium,Young Adult,Low
CUST10483,18,Male,Tirunelveli,Self-Employed,1077500.0,2021-03-14,Mass Market,Young Adult,High
CUST10484,22,Male,Bengaluru,Salaried,1563200.0,2023-05-07,Premium,Young Adult,High
CUST10485,37,Female,Mumbai,Salaried,180800.0,2026-02-16,Mass Market,Adult,Low
CUST10486,59,Male,Kochi,Salaried,642200.0,2024-02-09,Young Adult,Middle Age,Medium
CUST10487,48,Female,Delhi,Salaried,418000.0,2025-02-22,Affluent,Middle Age,Low
CUST10488,38,Male,Pune,Salaried,260700.0,2021-11-20,Affluent,Adult,Low
CUST10489,33,Female,Tirunelveli,Salaried,249600.0,2023-02-08,Mass Market,Adult,Low
CUST10490,33,Female,Vellore,Salaried,113900.0,2021-02-16,Mass Market,Adult,Low
CUST10491,36,Female,Delhi,Student,413000.0,2022-01-27,Affluent,Adult,Low
CUST10492,34,Male,Madurai,Salaried,951700.0,2022-10-01,Mass Market,Adult,High
CUST10493,51,Male,Kochi,Self-Employed,1629300.0,2024-09-13,Young Adult,Middle Age,High
CUST10494,18,Male,Bengaluru,Salaried,553500.0,2023-06-18,Mass Market,Young Adult,Medium
CUST10495,48,Male,Bengaluru,Business Owner,184000.0,2026-03-14,Mass Market,Middle Age,Low
CUST10496,32,Female,Madurai,Student,610000.0,2023-04-26,Mass Market,Adult,Medium
CUST10497,23,Female,Thanjavur,Retired,626700.0,2022-12-01,Young Adult,Young Adult,Medium
CUST10498,29,Female,Hyderabad,Student,1526200.0,2024-06-21,Affluent,Adult,High
CUST10499,35,Male,Delhi,Self-Employed,1546500.0,2021-12-12,Mass Market,Adult,High
CUST10500,51,Female,Vellore,Salaried,258000.0,2025-09-05,Mass Market,Middle Age,Low
CUST10501,28,Female,Chennai,Student,152500.0,2022-06-30,Affluent,Adult,Low
CUST10502,53,Male,Salem,Business Owner,1024700.0,2022-03-19,Young Adult,Middle Age,High
CUST10503,29,Male,Delhi,Self-Employed,291700.0,2021-04-26,Premium,Adult,Low
CUST10504,52,Female,Coimbatore,Business Owner,1316400.0,2024-01-15,Young Adult,Middle Age,High
CUST10505,33,Female,Hyderabad,Freelancer,144500.0,2025-09-15,Affluent,Adult,Low
CUST10506,61,Female,Vellore,Self-Employed,571900.0,2021-07-02,Mass Market,Senior,Medium
CUST10507,45,Female,Mumbai,Salaried,544300.0,2023-01-29,Affluent,Middle Age,Medium
CUST10508,33,Male,Vellore,Business Owner,340600.0,2023-08-06,Premium,Adult,Low
CUST10509,55,Female,Mumbai,Salaried,352400.0,2026-04-13,Mass Market,Middle Age,Low
CUST10510,38,Female,Hyderabad,Freelancer,1542100.0,2024-10-29,Mass Market,Adult,High
CUST10511,23,Male,Pune,Retired,335300.0,2024-11-08,Mass Market,Young Adult,Low
CUST10512,33,Male,Trichy,Salaried,981000.0,2024-11-24,Affluent,Adult,High
CUST10513,21,Male,Coimbatore,Freelancer,3061900.0,2024-07-25,Mass Market,Young Adult,High
CUST10514,22,Male,Bengaluru,Salaried,125800.0,2026-05-19,Mass Market,Young Adult,Low
CUST10515,47,Male,Madurai,Salaried,493800.0,2023-11-12,Mass Market,Middle Age,Medium
CUST10516,39,Male,Tirunelveli,Salaried,1105600.0,2026-06-24,Premium,Adult,High
CUST10517,27,Male,Trichy,Student,433300.0,2024-09-01,Affluent,Adult,Medium
CUST10518,41,Male,Madurai,Salaried,556400.0,2023-10-22,Premium,Middle Age,Medium
CUST10519,28,Male,Coimbatore,Self-Employed,360300.0,2021-05-31,Premium,Adult,Low
CUST10520,39,Male,Chennai,Retired,911000.0,2026-07-01,Affluent,Adult,High
CUST10521,39,Female,Coimbatore,Student,1129700.0,2022-06-30,Mass Market,Adult,High
CUST10522,46,Male,Madurai,Student,553450.0,2021-03-31,Affluent,Middle Age,Medium
CUST10523,18,Female,Madurai,Business Owner,289000.0,2026-05-23,Mass Market,Young Adult,Low
CUST10524,41,Male,Erode,Self-Employed,977400.0,2025-02-08,Mass Market,Middle Age,High
CUST10525,52,Female,Delhi,Student,874600.0,2023-11-06,Mass Market,Middle Age,High
CUST10526,51,Female,Tirunelveli,Business Owner,553450.0,2026-03-25,Mass Market,Middle Age,Medium
CUST10527,45,Female,Mumbai,Salaried,1855400.0,2023-03-26,Mass Market,Middle Age,High
CUST10528,36,Male,Erode,Retired,487800.0,2025-02-14,Premium,Adult,Medium
CUST10529,35,Male,Chennai,Business Owner,356600.0,2024-01-26,Affluent,Adult,Low
CUST10530,18,Female,Madurai,Business Owner,609300.0,2025-06-27,Young Adult,Young Adult,Medium
CUST10531,27,Male,Hyderabad,Self-Employed,728400.0,2024-05-30,Young Adult,Adult,High
CUST10532,32,Female,Pune,Freelancer,643100.0,2023-06-14,Premium,Adult,Medium
CUST10533,20,Female,Tirunelveli,Self-Employed,1186500.0,2021-08-10,Mass Market,Young Adult,High
CUST10534,18,Male,Hyderabad,Self-Employed,560500.0,2025-08-10,Mass Market,Young Adult,Medium
CUST10535,28,Female,Erode,Self-Employed,1069300.0,2021-09-22,Affluent,Adult,High
CUST10536,18,Female,Salem,Salaried,347100.0,2024-05-08,Affluent,Young Adult,Low
CUST10537,34,Female,Trichy,Business Owner,242900.0,2026-05-31,Mass Market,Adult,Low
CUST10538,18,Female,Madurai,Salaried,470900.0,2022-01-07,Mass Market,Young Adult,Medium
