loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_status,application_date,loan_to_income_ratio
LOAN71184,CUST10607,Personal,496700.0,12.67,48,Active,2022-11-02,0.46127414561664193
LOAN71185,CUST12077,Personal,513400.0,13.71,24,Active,2025-12-11,0.672870249017038
LOAN71186,CUST10318,Education,817600.0,8.68,48,Active,2026-07-03,3.589113257243196
LOAN71187,CUST12404,Business,961200.0,14.74,84,Pending,2026-01-06,1.4475903614457832
LOAN71188,CUST13936,Personal,1002500.0,10.17,84,Closed,2025-06-02,0.6616724968648934
LOAN71189,CUST14436,Personal,1016300.0,14.38,84,Defaulted,2025-06-18,4.7181987000928505
LOAN71190,CUST14860,Personal,733000.0,13.47,36,Closed,2022-09-30,3.04149377593361
LOAN71191,CUST13023,Personal,357900.0,9.33,24,Active,2022-08-31,0.2895865361275184
LOAN71192,CUST12628,Home,1339100.0,10.32,36,Closed,2023-05-28,3.6657541746509716
LOAN71193,CUST12946,Home,724100.0,13.18,36,Active,2023-03-11,7.270080321285141
LOAN71194,CUST11160,Business,617600.0,14.71,60,Pending,2023-05-07,0.7515210513506936
LOAN71195,CUST13314,Auto,115300.0,14.4,24,Closed,2023-06-20,0.20832956906676303
LOAN71196,CUST11608,Auto,442100.0,13.94,36,Defaulted,2022-03-02,0.5897812166488794
LOAN71197,CUST13589,Business,293100.0,13.86,36,Active,2026-05-28,0.23631379504958477
LOAN71198,CUST12419,Personal,2402900.0,15.88,24,Pending,2023-12-16,12.84286477819348
LOAN71199,CUST12307,Personal,540500.0,11.04,120,Closed,2022-12-19,1.141258445945946
LOAN71200,CUST14832,Auto,428600.0,10.2,36,Active,2022-09-27,0.7305266746207602
LOAN71201,CUST13440,Personal,1474100.0,10.86,60,Active,2026-02-09,2.006397168912481
LOAN71202,CUST10843,Business,3743100.0,13.71,24,Active,2023-06-01,3.0125553319919516
LOAN71203,CUST13677,Personal,964500.0,11.07,48,Closed,2024-08-05,1.8246311010215663
LOAN71204,CUST10043,Business,959400.0,13.84,48,Pending,2022-09-30,1.2072480181200453
LOAN71205,CUST10509,Auto,505900.0,10.98,24,Pending,2022-09-11,1.4355845629965949
LOAN71206,CUST11569,Auto,3716700.0,12.297836317135548,60,Active,2025-05-02,2.534747323194435
LOAN71207,CUST11201,Personal,3262200.0,12.297836317135548,60,Closed,2022-01-20,10.210328638497652
LOAN71208,CUST13073,Business,863600.0,9.98,48,Active,2024-10-19,1.3559428481708276
LOAN71209,CUST14230,Personal,669400.0,17.75,60,Defaulted,2025-05-27,4.538305084745763
LOAN71210,CUST13250,Personal,612250.0,11.1,36,Closed,2022-09-01,1.1758210101786057
LOAN71211,CUST12774,Home,1664200.0,10.95,24,Active,2023-07-26,13.0015625
LOAN71212,CUST12827,Auto,575400.0,12.297836317135548,24,Closed,2024-10-29,1.0070003500175009
LOAN71213,CUST11372,Auto,161400.0,14.37,24,Active,2025-09-29,0.7506976744186047
LOAN71214,CUST12768,Business,336200.0,8.95,84,Active,2022-05-21,0.7101816645542881
LOAN71215,CUST11069,Personal,867400.0,9.81,60,Active,2024-10-31,0.4077469092276595
LOAN71216,CUST10253,Home,1325600.0,11.05,48,Pending,2022-11-29,1.9270242767844163
LOAN71217,CUST11573,Business,1183500.0,14.93,36,Active,2023-03-20,1.9200194678780014
LOAN71218,CUST14952,Home,809300.0,10.16,60,Closed,2026-02-22,3.963271302644466
LOAN71219,CUST13998,Personal,1666500.0,12.87,60,Closed,2023-12-31,4.617622610141313
LOAN71220,CUST14355,Auto,325700.0,13.36,84,Closed,2022-01-16,0.09666983260121097
LOAN71221,CUST12470,Personal,163400.0,11.95,24,Pending,2025-08-13,0.13511949061440504
LOAN71222,CUST10229,Personal,536400.0,8.42,12,Active,2022-09-08,1.1671018276762402
LOAN71223,CUST11368,Personal,624800.0,16.43,12,Closed,2022-10-16,0.7652173913043478
LOAN71224,CUST13947,Auto,679900.0,14.76,12,Active,2023-10-19,0.8899214659685863
LOAN71225,CUST10649,Home,472500.0,8.15,24,Closed,2025-03-31,0.8533501896333755
LOAN71226,CUST10790,Auto,2117800.0,12.35,60,Pending,2022-10-25,14.203890006706908
LOAN71227,CUST12497,Auto,699100.0,9.41,36,Active,2025-12-17,0.8155622958469435
LOAN71228,CUST10989,Personal,1684900.0,12.08,48,Closed,2023-03-28,2.6467169337103362
LOAN71229,CUST11777,Business,933400.0,13.61,36,Active,2023-06-05,1.9186022610483042
LOAN71230,CUST14699,Home,948100.0,12.46,48,Closed,2022-11-01,2.7819835680751175
LOAN71231,CUST11080,Auto,1037900.0,13.4,60,Pending,2022-12-09,2.438674812030075
LOAN71232,CUST11382,Auto,420600.0,12.86,12,Active,2024-03-20,0.3009014165116612
LOAN71233,CUST11074,Auto,1656000.0,13.94,120,Pending,2023-01-18,4.836448598130841
LOAN71234,CUST10413,Personal,503700.0,7.54,36,Active,2023-12-16,1.5112511251125114
LOAN71235,CUST12687,Education,270200.0,10.96,36,Active,2022-05-26,0.42377666248431617
LOAN71236,CUST12388,Auto,531000.0,15.81,48,Closed,2022-04-30,0.9001525682319037
LOAN71237,CUST10685,Personal,1919700.0,12.297836317135548,60,Active,2024-10-11,2.229875711464746
LOAN71238,CUST13328,Personal,586300.0,12.32,36,Active,2024-03-26,0.7082628654264315
LOAN71239,CUST10837,Business,324600.0,11.06,60,Active,2023-04-14,0.5153198920463565
LOAN71240,CUST12395,Auto,1387000.0,15.6,48,Closed,2022-06-05,1.5799065952842009
LOAN71241,CUST13075,Home,486300.0,11.36,60,Closed,2022-04-22,1.7997779422649889
LOAN71242,CUST10392,Home,1204200.0,12.297836317135548,12,Closed,2022-09-09,2.979955456570156
LOAN71243,CUST12786,Business,126500.0,8.98,12,Closed,2023-08-29,0.2211151896521587
LOAN71244,CUST13031,Personal,1574800.0,11.85,60,Active,2026-08-06,3.3888530234559933
LOAN71245,CUST14276,Personal,347400.0,8.89,60,Pending,2025-11-12,0.3656072405809303
LOAN71246,CUST10094,Personal,678200.0,12.39,36,Active,2023-12-12,0.4777065577234627
LOAN71247,CUST14866,Business,563300.0,15.72,60,Active,2022-05-22,0.701494396014944
LOAN71248,CUST13964,Home,452100.0,11.64,60,Active,2024-04-07,0.6033631389296676
LOAN71249,CUST10353,Home,1228100.0,15.15,36,Defaulted,2025-05-02,0.8290130957202646
LOAN71250,CUST11107,Personal,501200.0,17.05,84,Defaulted,2025-07-27,0.7935402153261558
LOAN71251,CUST11979,Personal,681000.0,14.23,36,Defaulted,2022-02-06,1.2304634565001356
LOAN71252,CUST12314,Personal,484900.0,11.84,36,Pending,2024-07-10,0.6766675969857662
LOAN71253,CUST12678,Personal,424500.0,14.53,60,Closed,2024-11-28,0.6709340919867236
LOAN71254,CUST13224,Personal,856100.0,10.75,24,Closed,2025-11-03,0.9117145899893504
LOAN71255,CUST12735,Home,1531800.0,16.01,84,Active,2025-05-20,2.2466999119976534
LOAN71256,CUST10246,Education,1487300.0,10.1,60,Active,2024-11-29,2.276595744680851
LOAN71257,CUST13321,Personal,582500.0,10.77,60,Active,2023-06-03,2.143908722856091
LOAN71258,CUST11814,Personal,676300.0,14.02,24,Active,2026-02-25,0.7807665666127915
LOAN71259,CUST11997,Business,730600.0,15.09,24,Closed,2024-06-14,3.2762331838565024
LOAN71260,CUST12804,Business,612250.0,16.39,36,Closed,2024-08-31,2.966327519379845
LOAN71262,CUST11142,Auto,144100.0,14.87,60,Defaulted,2023-03-27,0.13998445696522246
LOAN71263,CUST10823,Auto,334700.0,15.91,36,Active,2023-11-27,0.1789743863964494
LOAN71264,CUST12702,Home,1846700.0,14.16,36,Active,2023-06-10,3.3367061161803235
LOAN71265,CUST11948,Home,138800.0,16.44,48,Closed,2025-05-17,0.15405105438401775
LOAN71266,CUST11816,Home,181700.0,9.06,60,Active,2026-02-07,0.20099557522123893
LOAN71267,CUST12377,Business,876000.0,15.6,36,Closed,2026-01-07,3.133047210300429
LOAN71268,CUST13040,Home,2194400.0,10.36,120,Active,2022-02-09,3.0477777777777777
LOAN71269,CUST13995,Education,952000.0,7.69,48,Pending,2025-09-28,1.908963304591939
LOAN71270,CUST13402,Home,876800.0,12.93,36,Pending,2026-05-25,2.8889621087314663
LOAN71271,CUST13587,Personal,237800.0,15.18,60,Pending,2025-11-28,0.27628674334843734
LOAN71272,CUST14464,Personal,1518300.0,16.99,24,Defaulted,2022-03-13,2.256688466111772
LOAN71273,CUST14409,Auto,182900.0,9.29,36,Pending,2025-05-24,0.4355798999761848
LOAN71274,CUST14302,Personal,477500.0,8.95,60,Active,2022-04-19,0.730680948737567
LOAN71275,CUST14970,Business,845100.0,10.14,36,Active,2023-09-05,2.055204280155642
LOAN71276,CUST14193,Education,511900.0,10.56,48,Pending,2025-09-16,0.2761057173678533
LOAN71278,CUST12374,Auto,135500.0,15.71,24,Closed,2026-07-20,0.1928551095929405
LOAN71279,CUST10370,Personal,152700.0,10.01,36,Active,2026-04-17,0.3525744631724775
LOAN71280,CUST13152,Home,963200.0,7.76,12,Active,2022-09-26,1.5465639049454079
LOAN71281,CUST13980,Auto,838100.0,9.05,24,Active,2023-09-30,0.6303873636705528
LOAN71282,CUST14852,Business,797600.0,17.41,84,Defaulted,2022-02-18,0.9848129398691197
LOAN71283,CUST14443,Personal,872800.0,14.22,12,Closed,2023-07-18,1.8111641419381614
LOAN71284,CUST10868,Business,2798800.0,11.86,60,Active,2026-07-27,12.05340223944875
LOAN71285,CUST10443,Personal,346200.0,9.14,12,Active,2022-05-15,0.5935196296931253
LOAN71286,CUST10366,Home,774700.0,16.36,60,Closed,2026-07-12,1.8020469876715515
LOAN71287,CUST11415,Personal,1497200.0,14.68,24,Pending,2023-06-26,2.459668145227534
LOAN71288,CUST13225,Auto,97200.0,15.33,36,Active,2023-09-01,0.0361593690710911
LOAN71289,CUST12639,Personal,849500.0,7.94,60,Active,2025-12-07,2.175416133162612
LOAN71290,CUST12905,Personal,873000.0,14.45,24,Defaulted,2022-07-09,0.8795969773299748
LOAN71291,CUST12883,Business,1794800.0,8.08,48,Pending,2024-03-26,1.1113312693498452
LOAN71292,CUST13400,Personal,187900.0,11.17,48,Closed,2022-08-02,0.14033908432295167
LOAN71293,CUST13574,Personal,1234500.0,13.33,120,Closed,2026-08-22,0.7859553065512193
LOAN71294,CUST13248,Business,3121600.0,7.61,12,Active,2024-11-05,5.640256572409432
LOAN71295,CUST14840,Personal,161800.0,14.69,36,Active,2024-02-08,0.1253097893432466
LOAN71296,CUST11575,Auto,1103100.0,9.09,24,Active,2024-12-13,4.375644585481951
LOAN71297,CUST12952,Business,424700.0,15.91,84,Pending,2022-10-07,0.7802682344295425
LOAN71298,CUST13433,Business,1062300.0,15.29,48,Active,2024-05-30,1.3931803278688524
LOAN71299,CUST11992,Education,639200.0,12.5,120,Active,2026-01-06,1.8195274693993737
LOAN71300,CUST10180,Home,788200.0,16.06,36,Active,2022-09-30,1.3196048886656622
LOAN71301,CUST11336,Auto,414700.0,15.57,36,Active,2026-05-06,0.571921114329058
LOAN71302,CUST11309,Home,166400.0,12.29,84,Closed,2022-08-30,0.3389002036659878
LOAN71303,CUST11651,Personal,2055500.0,15.34,60,Pending,2022-12-31,4.608744394618834
LOAN71304,CUST10507,Personal,720600.0,14.75,36,Active,2024-08-03,1.3239022597832077
LOAN71305,CUST11890,Auto,1504000.0,11.42,36,Active,2025-12-22,3.297522473141855
LOAN71306,CUST11060,Auto,576400.0,13.32,36,Closed,2023-02-08,2.5870736086175943
LOAN71307,CUST13870,Home,657400.0,14.72,84,Defaulted,2022-11-15,0.7724121724826695
LOAN71308,CUST11802,Business,937000.0,9.92,48,Pending,2024-04-01,2.476870208828972
LOAN71309,CUST11227,Home,304000.0,8.74,84,Closed,2022-05-05,1.843541540327471
LOAN71310,CUST11214,Home,236900.0,13.19,120,Closed,2025-01-14,0.5576741996233522
LOAN71311,CUST12483,Auto,612250.0,12.93,36,Closed,2024-12-12,3.027942631058358
LOAN71312,CUST14257,Personal,966500.0,11.21,24,Active,2025-09-17,4.961498973305955
LOAN71313,CUST13960,Home,478000.0,11.85,60,Closed,2024-05-31,0.6638888888888889
LOAN71314,CUST13873,Personal,280500.0,13.24,36,Active,2025-06-19,1.0392738051130048
LOAN71315,CUST14664,Personal,1349300.0,8.98,24,Closed,2022-09-28,3.712988442487617
LOAN71316,CUST11888,Personal,1484600.0,12.297836317135548,60,Active,2026-08-24,1.8996801023672425
LOAN71317,CUST11974,Personal,705000.0,12.62,36,Active,2025-06-13,1.2738278073900082
LOAN71318,CUST13157,Personal,424000.0,13.98,48,Active,2022-01-24,1.9290263876251137
LOAN71319,CUST12165,Education,746300.0,16.42,36,Active,2023-06-18,3.223758099352052
LOAN71320,CUST12518,Personal,1652300.0,8.04,36,Active,2023-09-21,3.510303802846824
LOAN71321,CUST10589,Business,651400.0,9.56,60,Pending,2024-11-22,1.6976804795413083
LOAN71322,CUST14533,Personal,143000.0,8.47,60,Active,2023-08-31,0.06999510523739598
LOAN71323,CUST12774,Auto,181000.0,8.94,36,Active,2025-09-08,1.4140625
LOAN71324,CUST11242,Education,487200.0,17.25,24,Defaulted,2022-06-20,0.6477861986437974
LOAN71325,CUST10613,Education,942600.0,15.83,120,Active,2023-08-31,4.230700179533214
LOAN71326,CUST10262,Home,404700.0,8.81,24,Active,2025-08-12,0.731231366880477
LOAN71327,CUST11180,Education,1649800.0,15.15,48,Active,2025-03-11,7.97390043499275
LOAN71328,CUST13058,Business,788200.0,13.72,120,Defaulted,2025-12-22,1.3119174434087884
LOAN71329,CUST11881,Home,339300.0,10.18,36,Active,2022-08-11,1.2842543527630583
LOAN71330,CUST11856,Personal,1023300.0,7.79,60,Active,2022-08-09,4.991707317073171
LOAN71331,CUST13013,Home,903000.0,16.46,60,Defaulted,2023-11-29,0.6410620474229731
LOAN71333,CUST14036,Auto,398100.0,9.79,12,Active,2025-06-28,0.67371805720088
LOAN71334,CUST14952,Home,175200.0,14.72,48,Active,2023-01-19,0.8579823702252694
LOAN71335,CUST13766,Education,331100.0,15.78,36,Closed,2022-02-11,0.7594036697247707
LOAN71336,CUST12209,Education,1278300.0,11.27,24,Active,2024-09-19,5.648696420680513
LOAN71337,CUST11639,Business,548300.0,16.14,48,Pending,2025-02-12,0.8344239841728809
LOAN71338,CUST12772,Auto,1300200.0,12.05,48,Closed,2022-01-30,1.436367653557225
LOAN71339,CUST12570,Personal,1056600.0,9.65,60,Active,2023-12-09,2.7908082408874804
LOAN71340,CUST14831,Education,1852400.0,10.76,48,Active,2024-02-03,5.711995066296639
LOAN71341,CUST11695,Business,1642200.0,16.44,36,Active,2024-12-23,3.4226761150479366
LOAN71342,CUST10013,Home,261400.0,7.77,36,Active,2024-09-26,0.33252766823559343
LOAN71343,CUST14274,Personal,103100.0,8.02,48,Closed,2023-01-21,0.12139408924997057
LOAN71344,CUST11154,Education,206900.0,7.8,36,Pending,2022-03-22,0.5175087543771886
LOAN71345,CUST12978,Personal,970900.0,14.4,60,Defaulted,2026-03-01,3.6472577009767093
LOAN71346,CUST11758,Personal,4045400.0,7.73,36,Active,2024-11-24,8.13963782696177
LOAN71347,CUST12737,Home,82300.0,9.66,36,Active,2025-09-04,0.1487035865931882
LOAN71348,CUST12396,Personal,1720800.0,13.68,60,Active,2023-04-25,2.0685178507032096
LOAN71349,CUST12762,Business,250900.0,9.76,36,Closed,2026-06-23,0.8992831541218638
LOAN71350,CUST10788,Personal,3186200.0,14.11,48,Defaulted,2026-06-16,7.236429707017942
LOAN71351,CUST10552,Business,551400.0,15.02,36,Active,2024-05-14,1.6103971962616823
LOAN71352,CUST11402,Education,554100.0,7.61,120,Active,2026-07-18,0.4376777251184834
LOAN71353,CUST14382,Personal,260600.0,15.0,84,Closed,2023-06-19,0.3434370057986294
LOAN71354,CUST14180,Auto,1516300.0,8.89,24,Active,2025-12-01,2.3026575550493544
LOAN71355,CUST14245,Home,155300.0,15.0,12,Active,2022-12-03,0.2623310810810811
LOAN71356,CUST12476,Personal,392700.0,11.62,36,Active,2022-03-16,0.45169082125603865
LOAN71357,CUST13074,Personal,394700.0,15.77,48,Closed,2022-01-18,0.9529212940608401
LOAN71358,CUST12704,Home,478400.0,13.15,36,Closed,2023-10-08,0.8643960610714608
LOAN71359,CUST10798,Business,691200.0,10.11,120,Active,2023-07-31,1.2975408297353106
LOAN71360,CUST13807,Home,924000.0,13.83,84,Active,2022-09-18,1.6695275092600959
LOAN71361,CUST10918,Education,626400.0,11.49,84,Active,2025-09-04,1.8010350776308224
LOAN71362,CUST14003,Home,58900.0,10.69,24,Pending,2023-03-15,0.15451206715634838
LOAN71363,CUST11107,Auto,937500.0,11.16,36,Active,2024-09-19,1.484325522482584
LOAN71364,CUST11154,Personal,1234700.0,15.13,24,Defaulted,2024-09-10,3.0882941470735368
LOAN71365,CUST14434,Personal,522300.0,14.55,48,Active,2026-02-04,1.1068022886204705
LOAN71366,CUST14007,Business,1137800.0,15.61,60,Closed,2023-08-24,2.2911800241643174
LOAN71367,CUST14553,Education,213500.0,7.67,60,Active,2026-02-08,0.5892906431134419
LOAN71368,CUST14474,Personal,192500.0,12.22,48,Active,2024-02-01,0.2636986301369863
LOAN71369,CUST13084,Personal,495100.0,9.96,12,Active,2026-06-25,2.695155144256941
LOAN71370,CUST11747,Business,659700.0,7.75,120,Active,2024-01-12,1.1346749226006192
LOAN71371,CUST11962,Home,1706600.0,13.06,12,Active,2023-11-10,3.3901470003972984
LOAN71372,CUST10913,Auto,1249800.0,10.62,24,Closed,2025-12-20,2.7450032945310783
LOAN71373,CUST13502,Home,995800.0,12.33,36,Closed,2025-03-21,1.1588502269288956
LOAN71374,CUST12319,Auto,1132500.0,11.87,24,Closed,2025-07-23,1.8016226535157494
LOAN71375,CUST10673,Business,338500.0,12.07,36,Active,2024-09-18,0.7381160052333188
LOAN71376,CUST12405,Personal,1821900.0,17.57,60,Defaulted,2026-08-06,3.195194668537355
LOAN71377,CUST11052,Auto,428900.0,13.52,36,Active,2024-04-22,0.8057486379860981
LOAN71378,CUST13385,Personal,1101700.0,11.45,36,Closed,2026-08-03,4.398003992015968
LOAN71379,CUST13454,Auto,596100.0,14.01,60,Defaulted,2024-01-26,0.8230015187077178
LOAN71380,CUST10743,Personal,933200.0,14.11,120,Active,2022-02-04,1.7918586789554531
LOAN71381,CUST14402,Home,1280500.0,10.79,24,Closed,2025-10-08,2.0309278350515463
LOAN71382,CUST10694,Personal,1102200.0,16.31,60,Closed,2025-12-18,0.8351898158672425
LOAN71383,CUST12359,Home,923700.0,8.45,24,Pending,2022-09-17,2.6945740956826136
LOAN71384,CUST12280,Personal,612250.0,14.72,120,Pending,2023-02-09,1.6687108203870265
LOAN71385,CUST12080,Business,722500.0,14.53,36,Active,2024-08-11,2.034638130104196
LOAN71386,CUST14512,Business,1613100.0,13.21,60,Pending,2025-05-07,1.8864460297041281
LOAN71387,CUST14614,Personal,508600.0,10.39,24,Pending,2024-04-30,0.37755177789325217
LOAN71388,CUST12736,Education,595400.0,15.42,60,Defaulted,2022-11-27,3.2714285714285714
LOAN71389,CUST10339,Auto,728600.0,7.65,120,Active,2025-07-09,0.660621996554538
LOAN71390,CUST13662,Auto,222600.0,15.45,60,Closed,2026-04-17,0.5441212417501833
LOAN71391,CUST12844,Personal,72300.0,9.11,36,Active,2022-05-03,0.09061285875422985
LOAN71392,CUST11446,Personal,1768800.0,10.53,24,Closed,2024-01-29,1.6796125724052797
LOAN71393,CUST11734,Personal,409400.0,7.94,12,Active,2023-08-11,0.7108873068241014
LOAN71394,CUST13520,Personal,369000.0,16.49,36,Active,2022-08-27,1.0090237899917966
LOAN71395,CUST13643,Auto,588200.0,16.23,60,Active,2022-06-13,0.7995106701100992
LOAN71396,CUST13534,Personal,163300.0,10.37,48,Active,2022-08-26,0.33573190789473684
LOAN71397,CUST11395,Business,348600.0,13.13,48,Closed,2026-05-06,0.49771559109080526
LOAN71398,CUST10821,Auto,3081300.0,11.01,36,Active,2025-02-04,5.210179235711871
LOAN71399,CUST14954,Personal,3268000.0,14.69,60,Pending,2022-04-08,1.841956938338406
LOAN71400,CUST13259,Personal,432300.0,12.16,36,Pending,2022-03-31,1.6814469078179697
LOAN71401,CUST11085,Home,1087900.0,12.82,60,Active,2023-09-19,0.23402744912446757
LOAN71402,CUST11155,Auto,474200.0,8.33,84,Pending,2023-03-05,0.4973778057478498
LOAN71403,CUST14763,Auto,275200.0,11.8,36,Active,2024-04-15,0.6431409207758823
LOAN71404,CUST14162,Personal,608400.0,14.59,84,Active,2026-07-15,0.851147174034695
LOAN71405,CUST14146,Auto,508300.0,15.95,24,Pending,2022-12-07,0.4921095943460161
LOAN71406,CUST11875,Business,210200.0,7.97,60,Active,2025-09-27,0.8032097821933512
LOAN71407,CUST11158,Home,409800.0,15.5,24,Closed,2026-01-18,0.7716061005460365
LOAN71408,CUST14567,Personal,170100.0,10.78,36,Active,2022-04-19,0.515610791148833
LOAN71409,CUST14346,Personal,612250.0,10.06,60,Pending,2026-01-23,0.8880910937046708
LOAN71410,CUST11972,Business,594000.0,9.4,120,Pending,2025-06-11,0.6644295302013423
LOAN71411,CUST13425,Business,540600.0,10.66,24,Active,2026-08-18,1.318215069495245
LOAN71412,CUST10708,Education,375600.0,15.2,36,Active,2026-01-21,1.4270516717325228
LOAN71413,CUST12211,Auto,657200.0,9.45,84,Active,2022-06-11,1.5555029585798816
LOAN71414,CUST12507,Auto,382700.0,11.97,24,Active,2024-11-01,0.5138982140459245
LOAN71415,CUST14912,Personal,569300.0,8.35,24,Active,2025-02-06,0.9378912685337727
LOAN71416,CUST12506,Home,713500.0,8.42,36,Pending,2025-04-27,1.442871587462083
LOAN71417,CUST13398,Personal,608300.0,7.78,36,Active,2023-09-01,4.215523215523215
LOAN71418,CUST12322,Home,340200.0,14.56,36,Closed,2023-03-14,0.6146896738639444
LOAN71419,CUST11819,Personal,582100.0,8.71,36,Active,2024-02-11,0.5456505436820397
LOAN71420,CUST10279,Auto,1175400.0,15.31,120,Active,2023-04-25,2.0759448957965385
LOAN71421,CUST12460,Auto,852000.0,7.76,36,Active,2023-04-25,1.0244078393651557
LOAN71422,CUST11576,Personal,1958100.0,17.96,24,Defaulted,2026-05-07,2.4008092202059834
LOAN71423,CUST11536,Personal,805400.0,7.76,60,Active,2025-01-22,1.19513280902211
LOAN71424,CUST13417,Auto,528500.0,15.7,84,Active,2025-05-25,0.5984599705582607
LOAN71425,CUST13166,Education,193400.0,14.83,48,Closed,2022-07-12,0.4396453739486247
LOAN71426,CUST10223,Personal,422200.0,13.9,60,Active,2025-02-14,0.39410062540838237
LOAN71427,CUST14493,Personal,1305600.0,15.06,60,Closed,2023-09-23,2.333095067905647
LOAN71428,CUST12156,Home,654300.0,16.56,36,Defaulted,2024-02-24,0.5155215884021431
LOAN71429,CUST12769,Home,1744500.0,16.43,24,Pending,2024-03-29,1.153388429752066
LOAN71430,CUST13638,Business,295100.0,9.6,36,Active,2026-07-18,0.32223192836863945
LOAN71431,CUST10910,Auto,376000.0,14.52,84,Pending,2023-01-14,0.263489838822705
LOAN71432,CUST12608,Education,1363300.0,10.69,24,Active,2025-06-18,9.363324175824175
LOAN71433,CUST12506,Home,733000.0,14.02,60,Closed,2023-10-28,1.4823053589484327
LOAN71434,CUST10186,Personal,2796300.0,14.54,24,Pending,2022-11-24,10.127852227453822
LOAN71435,CUST11295,Home,159300.0,13.53,48,Active,2022-04-30,0.28001406222534714
LOAN71436,CUST13553,Personal,352100.0,8.8,60,Active,2022-10-26,0.29833926453143533
LOAN71437,CUST12631,Personal,242000.0,14.06,24,Active,2025-03-26,1.0408602150537634
LOAN71438,CUST13938,Home,484700.0,7.67,48,Closed,2025-08-27,1.2534264287561416
LOAN71439,CUST10651,Personal,3715200.0,10.92,60,Pending,2024-03-09,9.412718520395236
LOAN71440,CUST11713,Home,936000.0,12.31,36,Closed,2024-04-16,1.1831626848691694
LOAN71441,CUST13526,Personal,756300.0,15.03,60,Closed,2025-09-27,0.6546351596987795
LOAN71442,CUST13419,Personal,1905600.0,9.49,36,Closed,2025-11-16,2.582463748475403
LOAN71443,CUST13634,Business,664200.0,15.02,84,Active,2025-07-01,1.0328098273985384
LOAN71444,CUST12029,Home,359500.0,9.9,48,Active,2025-11-10,0.5368876941457587
LOAN71445,CUST12606,Auto,337200.0,12.35,24,Active,2024-04-05,0.995571302037201
LOAN71446,CUST14763,Personal,232600.0,8.37,36,Active,2022-01-04,0.5435849497546156
LOAN71447,CUST11834,Education,853700.0,8.52,84,Closed,2025-09-10,1.7204756146715035
LOAN71448,CUST11503,Business,2461800.0,12.99,24,Active,2022-03-27,3.877461017483068
LOAN71449,CUST10226,Home,244200.0,13.48,60,Closed,2022-01-31,1.07011393514461
LOAN71450,CUST10610,Personal,309500.0,8.36,12,Pending,2022-06-14,0.3623273238117537
LOAN71451,CUST14525,Home,408200.0,12.57,60,Active,2024-11-18,0.44379212872363555
LOAN71452,CUST14700,Personal,1049200.0,12.61,24,Active,2025-11-03,2.1799293579887804
LOAN71453,CUST13847,Personal,369000.0,11.53,120,Active,2026-08-21,0.22255729794933654
LOAN71454,CUST10720,Home,5000000.0,7.82,120,Active,2023-04-19,6.416837782340862
LOAN71455,CUST13479,Auto,2190100.0,13.13,120,Active,2023-07-04,7.27124833997344
LOAN71456,CUST10355,Personal,567500.0,15.85,48,Closed,2023-09-16,2.491220368744513
LOAN71457,CUST14110,Auto,1809400.0,10.66,84,Active,2023-09-02,4.115078462588128
LOAN71458,CUST11142,Personal,409700.0,8.04,60,Active,2025-01-09,0.3979988342723917
LOAN71459,CUST13388,Personal,184400.0,14.17,36,Active,2024-12-07,0.33318276267052127
LOAN71460,CUST12519,Personal,1576200.0,15.38,36,Closed,2024-09-23,0.658753709198813
LOAN71461,CUST13430,Auto,741600.0,17.57,24,Defaulted,2023-08-29,1.777138749101366
LOAN71462,CUST14460,Home,686800.0,15.3,60,Active,2024-04-28,4.756232686980609
LOAN71463,CUST14261,Personal,272700.0,7.83,84,Pending,2026-07-13,0.19569429494079654
LOAN71464,CUST14343,Home,461700.0,9.94,48,Pending,2024-11-24,0.9321623258631133
LOAN71465,CUST11612,Business,545700.0,7.79,84,Active,2024-02-06,0.4641884994896223
LOAN71466,CUST10837,Education,625000.0,15.65,12,Closed,2026-08-04,0.9922209874583268
LOAN71467,CUST14763,Personal,1417700.0,11.39,60,Closed,2023-06-11,3.3131572797382565
LOAN71468,CUST10952,Home,216800.0,14.85,24,Closed,2022-09-12,0.07110294841100652
LOAN71469,CUST11967,Auto,1947000.0,8.04,60,Closed,2024-07-02,2.1839596186203027
LOAN71470,CUST11016,Education,122900.0,7.69,12,Active,2024-02-25,0.15718122522061645
LOAN71471,CUST14401,Personal,282200.0,13.69,84,Active,2024-12-16,1.1570315703157033
LOAN71472,CUST13043,Personal,476100.0,12.73,48,Closed,2024-05-01,0.2354017305315204
LOAN71473,CUST13888,Personal,126700.0,10.84,24,Active,2025-07-12,0.15010069896931644
LOAN71474,CUST14648,Personal,201700.0,11.87,48,Active,2025-03-30,0.19220506956356012
LOAN71475,CUST10441,Home,1023200.0,12.19,84,Active,2022-01-18,1.6757287913527679
LOAN71476,CUST11310,Personal,1192000.0,8.2,24,Pending,2024-11-07,2.4968579807289486
LOAN71478,CUST14618,Home,996900.0,10.9,60,Closed,2024-08-31,2.9123575810692377
LOAN71479,CUST11895,Personal,1376200.0,8.5,12,Closed,2023-04-20,2.4182041820418205
LOAN71480,CUST10249,Business,534100.0,10.35,36,Closed,2024-07-25,0.8008696956065378
LOAN71481,CUST10067,Education,286800.0,8.11,48,Closed,2024-09-11,1.1185647425897036
