card_id,customer_id,card_type,issue_date,credit_limit,card_status,annual_fee
CARD90453,CUST14570,Debit,2025-11-15,,Active,0
CARD90454,CUST14085,Debit,2023-07-05,,Active,0
CARD90455,CUST14647,Debit,2023-10-23,,Closed,0
CARD90456,CUST13612,Debit,2023-12-25,,Active,0
CARD90457,CUST13581,Debit,2023-08-09,,Active,0
CARD90458,CUST11135,Debit,2023-09-21,,Active,0
CARD90459,CUST14499,Credit,2023-06-14,146300.0,Closed,999
CARD90460,CUST10662,Debit,2022-08-21,,Active,0
CARD90461,CUST11648,Credit,2025-06-21,42700.0,Active,0
CARD90462,CUST10671,Debit,2022-12-10,,Active,0
CARD90463,CUST11698,Debit,2024-08-24,,Active,0
CARD90464,CUST12393,Credit,2024-08-28,180300.0,Active,499
CARD90465,CUST14890,Credit,2024-03-18,182300.0,Active,499
CARD90466,CUST12310,Credit,2022-12-22,300500.0,Active,0
CARD90467,CUST14244,Credit,2025-08-23,100500.0,Active,999
CARD90468,CUST12836,Debit,2025-10-19,,Active,0
CARD90469,CUST13239,Debit,2024-01-13,,Active,0
CARD90470,CUST13860,Debit,2026-01-25,,Active,0
CARD90471,CUST11033,Credit,2023-09-17,86800.0,Expired,0
CARD90472,CUST12663,Debit,2022-07-11,,Active,0
CARD90473,CUST10948,Credit,2024-07-30,831800.0,Expired,0
CARD90474,CUST11650,Debit,2025-03-31,,Active,0
CARD90475,CUST14468,Debit,2024-10-20,,Expired,0
CARD90476,CUST12327,Debit,2026-01-10,,Active,0
CARD90477,CUST12568,Credit,2022-12-06,167200.0,Active,1499
CARD90478,CUST13494,Debit,2024-10-14,,Active,0
CARD90479,CUST10275,Debit,2023-05-26,,Active,0
CARD90480,CUST11450,Credit,2025-09-07,395000.0,Expired,0
CARD90481,CUST14517,Debit,2023-01-28,,Active,0
CARD90482,CUST12295,Debit,2024-08-17,,Active,0
CARD90483,CUST10492,Credit,2024-02-11,324800.0,Expired,1499
CARD90484,CUST13020,Debit,2024-08-18,,Active,0
CARD90485,CUST12013,Debit,2022-11-30,,Active,0
CARD90486,CUST13914,Debit,2022-03-05,,Active,0
CARD90487,CUST12504,Debit,2025-07-14,,Active,0
CARD90488,CUST11643,Debit,2024-12-02,,Active,0
CARD90489,CUST13580,Credit,2023-01-21,106000.0,Blocked,999
CARD90490,CUST10568,Credit,2025-09-06,195900.0,Active,1499
CARD90491,CUST11385,Credit,2022-08-15,108500.0,Active,1499
CARD90492,CUST13709,Debit,2022-03-09,,Expired,0
CARD90493,CUST10351,Debit,2023-06-16,,Closed,0
CARD90494,CUST13853,Credit,2025-03-05,100600.0,Active,1499
CARD90495,CUST10578,Debit,2022-09-02,,Active,0
CARD90496,CUST11427,Credit,2022-06-01,148100.0,Expired,0
CARD90497,CUST12447,Credit,2025-07-18,152100.0,Active,999
CARD90498,CUST13781,Credit,2025-06-09,135600.0,Active,999
CARD90499,CUST12235,Debit,2024-03-15,,Blocked,0
CARD90500,CUST14323,Credit,2022-06-16,292500.0,Active,0
CARD90501,CUST10861,Debit,2025-05-31,,Expired,0
CARD90502,CUST14498,Credit,2025-01-09,437600.0,Blocked,1499
CARD90503,CUST10757,Credit,2023-02-20,227700.0,Active,499
CARD90504,CUST13107,Credit,2022-02-01,157200.0,Blocked,0
CARD90505,CUST14500,Debit,2025-11-25,,Active,0
CARD90506,CUST11136,Credit,2022-11-06,208600.0,Active,499
CARD90507,CUST12253,Credit,2024-11-02,191900.0,Active,499
CARD90508,CUST13758,Credit,2023-03-28,112200.0,Active,0
CARD90509,CUST10268,Credit,2022-02-03,81200.0,Blocked,1499
CARD90510,CUST11785,Debit,2024-01-13,,Active,0
CARD90511,CUST11283,Credit,2022-05-01,108400.0,Active,499
CARD90512,CUST13276,Debit,2023-04-14,,Active,0
CARD90513,CUST14790,Debit,2023-08-06,,Active,0
CARD90514,CUST13407,Credit,2026-01-18,176600.0,Active,1499
CARD90515,CUST14906,Debit,2023-09-16,,Closed,0
CARD90516,CUST12055,Credit,2023-07-27,158500.0,Active,1499
CARD90517,CUST14716,Debit,2022-10-14,,Active,0
CARD90518,CUST13544,Debit,2022-11-19,,Active,0
CARD90519,CUST11839,Debit,2023-03-17,,Active,0
CARD90520,CUST10412,Debit,2022-09-18,,Active,0
CARD90521,CUST13609,Credit,2025-12-15,277700.0,Active,1499
CARD90522,CUST10146,Debit,2023-06-10,,Active,0
CARD90523,CUST13240,Debit,2022-11-25,,Active,0
CARD90524,CUST14678,Debit,2026-01-27,,Closed,0
CARD90525,CUST13127,Debit,2024-02-13,,Active,0
CARD90526,CUST10114,Debit,2023-01-31,,Active,0
CARD90527,CUST10772,Debit,2023-12-03,,Expired,0
CARD90528,CUST13110,Debit,2023-10-05,,Active,0
CARD90529,CUST14334,Credit,2022-07-26,215200.0,Closed,499
CARD90530,CUST12805,Debit,2024-02-09,,Active,0
CARD90531,CUST11652,Debit,2022-03-01,,Closed,0
CARD90532,CUST14897,Credit,2023-10-31,368600.0,Active,0
CARD90533,CUST13575,Debit,2024-01-11,,Active,0
CARD90534,CUST12232,Debit,2025-12-08,,Active,0
CARD90535,CUST10917,Debit,2025-08-21,,Active,0
CARD90536,CUST10497,Credit,2023-03-15,77800.0,Active,0
CARD90537,CUST13067,Credit,2024-01-08,237900.0,Active,999
CARD90538,CUST13768,Debit,2024-03-17,,Active,0
CARD90539,CUST14801,Debit,2022-09-29,,Closed,0
CARD90540,CUST14613,Debit,2023-02-12,,Active,0
CARD90541,CUST11702,Debit,2022-05-28,,Closed,0
CARD90542,CUST12020,Debit,2025-10-25,,Active,0
CARD90543,CUST11285,Debit,2023-02-23,,Active,0
CARD90544,CUST13194,Credit,2024-03-06,223400.0,Active,1499
CARD90545,CUST13481,Debit,2023-02-05,,Closed,0
CARD90546,CUST13962,Debit,2025-01-17,,Active,0
CARD90547,CUST12262,Debit,2024-08-18,,Active,0
CARD90548,CUST14953,Debit,2022-11-16,,Active,0
CARD90549,CUST11054,Debit,2024-03-14,,Active,0
CARD90550,CUST11198,Debit,2022-05-17,,Active,0
CARD90551,CUST10005,Credit,2022-02-25,94600.0,Active,1499
CARD90552,CUST11048,Credit,2022-09-07,125100.0,Active,999
CARD90553,CUST13989,Credit,2024-08-01,241200.0,Active,999
CARD90554,CUST11258,Debit,2022-08-03,,Active,0
CARD90555,CUST13853,Credit,2023-09-14,57400.0,Active,1499
CARD90556,CUST11516,Debit,2022-10-12,,Active,0
CARD90557,CUST12799,Debit,2024-05-25,,Active,0
CARD90558,CUST14095,Credit,2024-07-22,143500.0,Active,499
CARD90559,CUST10477,Debit,2023-08-15,,Active,0
CARD90560,CUST12591,Debit,2024-02-02,,Active,0
CARD90561,CUST14100,Credit,2023-05-18,116800.0,Active,999
CARD90562,CUST12316,Debit,2023-04-21,,Active,0
CARD90563,CUST12645,Credit,2024-01-18,96200.0,Active,1499
CARD90564,CUST13358,Debit,2026-01-28,,Active,0
CARD90565,CUST10295,Debit,2023-05-02,,Active,0
CARD90566,CUST13178,Debit,2023-07-31,,Active,0
CARD90567,CUST13375,Debit,2025-06-19,,Active,0
CARD90568,CUST10791,Credit,2023-10-01,148400.0,Active,0
CARD90569,CUST10888,Credit,2022-02-26,153500.0,Active,1499
CARD90570,CUST12715,Credit,2023-11-30,296000.0,Closed,0
CARD90571,CUST12726,Debit,2023-06-14,,Active,0
CARD90572,CUST13580,Debit,2025-06-17,,Active,0
CARD90573,CUST10253,Credit,2022-05-17,250400.0,Active,1499
CARD90574,CUST11500,Debit,2024-08-11,,Active,0
CARD90575,CUST12263,Debit,2024-06-03,,Active,0
CARD90576,CUST10985,Debit,2025-03-21,,Active,0
CARD90577,CUST12118,Credit,2022-12-09,217900.0,Closed,1499
CARD90578,CUST12255,Debit,2024-06-05,,Active,0
CARD90579,CUST11257,Credit,2025-06-11,163400.0,Active,0
CARD90580,CUST14573,Debit,2022-11-14,,Active,0
CARD90581,CUST10559,Credit,2024-10-01,174800.0,Active,1499
CARD90582,CUST14362,Debit,2022-10-03,,Active,0
CARD90583,CUST13997,Debit,2025-07-27,,Active,0
CARD90584,CUST12486,Credit,2023-04-27,161500.0,Closed,0
CARD90585,CUST11743,Debit,2022-06-30,,Active,0
CARD90586,CUST12286,Debit,2022-03-22,,Blocked,0
CARD90587,CUST10961,Debit,2024-04-03,,Active,0
CARD90588,CUST12699,Debit,2024-08-09,,Active,0
CARD90589,CUST11677,Credit,2026-01-10,423200.0,Active,0
CARD90590,CUST13964,Debit,2022-06-19,,Active,0
CARD90591,CUST12540,Debit,2024-10-27,,Expired,0
CARD90592,CUST11028,Credit,2022-02-05,223300.0,Active,1499
CARD90593,CUST11832,Debit,2026-02-02,,Active,0
CARD90594,CUST12988,Credit,2025-05-19,86700.0,Active,0
CARD90595,CUST10277,Debit,2022-02-16,,Active,0
CARD90596,CUST10320,Credit,2025-11-16,75600.0,Active,499
CARD90597,CUST10284,Debit,2025-07-16,,Active,0
CARD90598,CUST13199,Debit,2022-02-12,,Active,0
CARD90599,CUST14924,Credit,2024-02-13,261700.0,Active,0
CARD90600,CUST13101,Debit,2022-05-15,,Expired,0
CARD90601,CUST13241,Credit,2023-03-19,195600.0,Active,499
CARD90602,CUST14787,Credit,2025-03-02,191500.0,Active,1499
CARD90603,CUST11190,Debit,2024-09-14,,Active,0
CARD90604,CUST12748,Credit,2023-04-19,248900.0,Blocked,999
CARD90605,CUST12098,Debit,2024-10-19,,Active,0
CARD90606,CUST12275,Debit,2025-02-13,,Active,0
CARD90607,CUST13572,Debit,2025-02-05,,Active,0
CARD90608,CUST13298,Debit,2024-03-19,,Active,0
CARD90609,CUST10108,Credit,2023-10-02,93300.0,Active,1499
CARD90610,CUST14416,Debit,2024-05-23,,Active,0
CARD90611,CUST12006,Credit,2023-06-09,273300.0,Active,0
CARD90612,CUST14790,Debit,2022-09-28,,Expired,0
CARD90613,CUST12268,Credit,2024-03-04,82300.0,Active,1499
CARD90614,CUST11632,Debit,2024-05-07,,Expired,0
CARD90615,CUST12676,Credit,2022-06-05,236600.0,Active,0
CARD90616,CUST11472,Debit,2025-06-08,,Active,0
CARD90617,CUST11690,Debit,2025-09-22,,Expired,0
CARD90618,CUST13930,Debit,2025-08-04,,Active,0
CARD90619,CUST13408,Credit,2025-03-18,94100.0,Active,499
CARD90620,CUST14884,Credit,2025-02-15,331800.0,Active,0
CARD90621,CUST14875,Credit,2022-06-05,351000.0,Active,499
CARD90622,CUST12173,Credit,2023-10-29,93100.0,Active,0
CARD90623,CUST12705,Credit,2022-12-19,93100.0,Closed,1499
CARD90624,CUST14930,Debit,2025-04-19,,Active,0
CARD90625,CUST13588,Credit,2022-03-10,220200.0,Active,1499
CARD90626,CUST12448,Debit,2022-07-17,,Active,0
CARD90627,CUST12960,Debit,2022-02-22,,Expired,0
CARD90628,CUST14080,Credit,2022-08-11,45200.0,Closed,1499
CARD90629,CUST12189,Credit,2023-09-25,159100.0,Active,999
CARD90630,CUST12810,Debit,2024-06-29,,Active,0
CARD90631,CUST14053,Credit,2025-06-21,198600.0,Active,999
CARD90632,CUST12030,Credit,2023-09-30,134500.0,Active,0
CARD90633,CUST12738,Debit,2024-02-06,,Expired,0
CARD90634,CUST11498,Credit,2023-03-16,172900.0,Active,999
CARD90635,CUST14383,Debit,2022-10-28,,Active,0
CARD90636,CUST13585,Debit,2025-02-07,,Active,0
CARD90637,CUST12484,Credit,2022-03-31,107400.0,Expired,999
CARD90638,CUST12954,Credit,2022-05-29,90600.0,Active,1499
CARD90639,CUST10337,Credit,2023-09-15,128400.0,Active,499
CARD90640,CUST12087,Debit,2023-10-24,,Active,0
CARD90641,CUST11295,Debit,2024-06-13,,Expired,0
CARD90642,CUST11587,Debit,2022-06-10,,Active,0
CARD90643,CUST14621,Debit,2023-06-19,,Active,0
CARD90644,CUST12376,Credit,2023-12-04,105100.0,Blocked,1499
CARD90645,CUST11072,Debit,2025-07-23,,Active,0
CARD90646,CUST10938,Debit,2023-06-06,,Active,0
CARD90647,CUST10982,Debit,2023-06-19,,Closed,0
CARD90648,CUST11183,Credit,2024-03-01,198500.0,Active,1499
CARD90649,CUST14562,Credit,2025-12-13,114700.0,Active,499
CARD90650,CUST10585,Credit,2024-01-08,95700.0,Active,1499
CARD90651,CUST11218,Debit,2025-04-10,,Blocked,0
CARD90652,CUST12704,Debit,2023-08-17,,Blocked,0
CARD90653,CUST12253,Debit,2022-12-22,,Active,0
CARD90654,CUST10399,Debit,2025-12-31,,Active,0
CARD90655,CUST13273,Debit,2022-02-24,,Active,0
CARD90656,CUST10158,Credit,2022-05-29,227100.0,Active,1499
CARD90657,CUST11277,Debit,2024-03-16,,Active,0
CARD90658,CUST12245,Credit,2024-12-03,183800.0,Active,999
CARD90659,CUST11628,Debit,2025-11-21,,Active,0
CARD90660,CUST10237,Debit,2022-09-28,,Active,0
CARD90661,CUST10646,Debit,2023-10-28,,Active,0
CARD90662,CUST10894,Debit,2024-05-13,,Active,0
CARD90663,CUST11185,Credit,2023-01-20,218300.0,Active,1499
CARD90664,CUST14163,Debit,2022-03-18,,Active,0
CARD90665,CUST12287,Credit,2024-07-18,43800.0,Closed,1499
CARD90666,CUST11890,Debit,2022-05-08,,Expired,0
CARD90667,CUST11822,Credit,2025-11-08,209100.0,Active,499
CARD90668,CUST14047,Debit,2023-04-11,,Closed,0
CARD90669,CUST14062,Debit,2022-03-19,,Active,0
CARD90670,CUST13539,Credit,2022-04-17,171400.0,Closed,999
CARD90671,CUST12028,Debit,2025-03-14,,Closed,0
CARD90672,CUST12940,Debit,2022-07-11,,Active,0
CARD90673,CUST14391,Debit,2025-11-05,,Active,0
CARD90674,CUST13925,Credit,2025-12-20,157700.0,Expired,999
CARD90675,CUST12797,Debit,2025-05-02,,Expired,0
CARD90676,CUST13486,Credit,2023-01-05,250100.0,Active,1499
CARD90677,CUST10096,Debit,2024-07-27,,Active,0
CARD90678,CUST12399,Debit,2025-10-03,,Expired,0
CARD90679,CUST13946,Credit,2022-09-15,241900.0,Expired,999
CARD90680,CUST11975,Credit,2025-07-17,205700.0,Active,499
CARD90681,CUST11631,Debit,2022-05-20,,Active,0
CARD90682,CUST14930,Credit,2024-08-10,219600.0,Closed,0
CARD90683,CUST11274,Credit,2023-06-08,137300.0,Active,999
CARD90684,CUST12197,Credit,2022-03-23,128500.0,Active,999
CARD90685,CUST13400,Debit,2023-10-21,,Active,0
CARD90686,CUST12097,Credit,2023-12-11,256500.0,Active,999
CARD90687,CUST12960,Debit,2024-10-02,,Active,0
CARD90688,CUST12518,Credit,2024-06-24,109400.0,Active,499
CARD90689,CUST11619,Debit,2025-03-19,,Closed,0
CARD90690,CUST11882,Debit,2022-03-18,,Expired,0
CARD90691,CUST13571,Debit,2022-08-24,,Active,0
CARD90692,CUST14597,Debit,2025-04-20,,Blocked,0
CARD90693,CUST12991,Debit,2025-02-03,,Active,0
CARD90694,CUST11501,Debit,2023-01-19,,Expired,0
CARD90695,CUST14870,Debit,2025-12-24,,Active,0
CARD90696,CUST10949,Debit,2022-06-08,,Active,0
CARD90697,CUST11538,Credit,2024-01-03,199100.0,Active,999
CARD90698,CUST12648,Debit,2025-11-22,,Active,0
CARD90699,CUST11106,Debit,2025-10-26,,Active,0
CARD90700,CUST10437,Credit,2023-09-16,75100.0,Active,999
CARD90701,CUST11895,Debit,2025-05-17,,Closed,0
CARD90702,CUST13946,Credit,2023-08-19,196500.0,Active,1499
CARD90703,CUST14566,Credit,2022-10-09,227800.0,Active,0
CARD90704,CUST13743,Debit,2025-01-11,,Active,0
CARD90705,CUST11777,Debit,2023-03-23,,Active,0
CARD90706,CUST14408,Debit,2025-05-23,,Active,0
CARD90707,CUST13879,Debit,2023-12-18,,Active,0
CARD90708,CUST13978,Debit,2024-09-23,,Active,0
CARD90709,CUST13214,Credit,2022-07-04,365300.0,Active,0
CARD90710,CUST14227,Credit,2023-02-12,86400.0,Active,499
CARD90711,CUST11133,Credit,2026-01-27,175100.0,Active,999
CARD90712,CUST13858,Debit,2025-04-14,,Active,0
CARD90713,CUST12610,Credit,2026-02-09,232800.0,Active,999
CARD90714,CUST13003,Debit,2023-05-22,,Active,0
CARD90715,CUST11386,Debit,2024-11-20,,Active,0
CARD90716,CUST11620,Debit,2024-05-29,,Active,0
CARD90717,CUST14750,Credit,2025-02-18,304000.0,Blocked,0
CARD90718,CUST13708,Credit,2024-01-30,149300.0,Active,999
CARD90719,CUST13025,Credit,2025-09-05,168100.0,Active,1499
CARD90720,CUST10995,Credit,2022-11-20,120500.0,Active,999
CARD90721,CUST13479,Debit,2023-04-04,,Active,0
CARD90722,CUST13494,Debit,2024-01-13,,Active,0
CARD90723,CUST11431,Debit,2023-11-06,,Expired,0
CARD90724,CUST11593,Debit,2023-04-09,,Expired,0
CARD90725,CUST13240,Debit,2025-03-27,,Active,0
CARD90726,CUST14794,Debit,2024-10-14,,Active,0
CARD90727,CUST13274,Debit,2022-12-31,,Active,0
CARD90728,CUST13157,Debit,2022-01-13,,Blocked,0
CARD90729,CUST11153,Debit,2024-11-17,,Active,0
CARD90730,CUST12281,Debit,2023-05-05,,Active,0
CARD90731,CUST12573,Credit,2024-10-27,301600.0,Active,1499
CARD90732,CUST11293,Credit,2022-05-26,239300.0,Active,999
CARD90733,CUST11570,Debit,2025-05-31,,Active,0
CARD90734,CUST14229,Debit,2023-04-03,,Active,0
CARD90735,CUST11514,Debit,2025-01-04,,Expired,0
CARD90736,CUST12747,Debit,2022-04-29,,Active,0
CARD90737,CUST11444,Debit,2025-04-14,,Active,0
CARD90738,CUST12879,Credit,2024-04-27,70600.0,Active,999
CARD90739,CUST14283,Credit,2024-02-19,82800.0,Active,1499
CARD90740,CUST12296,Credit,2023-05-31,81100.0,Active,0
CARD90741,CUST10507,Credit,2023-04-26,60400.0,Active,0
CARD90742,CUST14268,Debit,2022-08-27,,Closed,0
CARD90743,CUST14005,Credit,2022-03-30,188100.0,Active,1499
CARD90744,CUST13103,Debit,2022-04-12,,Active,0
CARD90745,CUST14632,Debit,2023-01-28,,Expired,0
CARD90746,CUST10597,Debit,2022-10-13,,Expired,0
CARD90747,CUST14938,Debit,2025-08-06,,Expired,0
CARD90748,CUST13698,Debit,2023-03-23,,Expired,0
CARD90749,CUST14965,Credit,2024-02-22,168300.0,Active,0
CARD90750,CUST12670,Debit,2022-04-06,,Active,0
CARD90751,CUST12815,Debit,2025-04-02,,Active,0
CARD90752,CUST11761,Credit,2022-04-17,146400.0,Active,1499
CARD90753,CUST10094,Credit,2025-04-13,180000.0,Active,999
CARD90754,CUST13530,Debit,2024-06-15,,Active,0
CARD90755,CUST10594,Credit,2025-01-24,69400.0,Active,499
CARD90756,CUST10476,Debit,2022-05-08,,Active,0
CARD90757,CUST11218,Credit,2025-08-19,83100.0,Active,1499
CARD90758,CUST13831,Debit,2023-01-20,,Active,0
CARD90759,CUST13686,Debit,2022-01-05,,Active,0
CARD90760,CUST14619,Debit,2022-10-06,,Active,0
CARD90761,CUST12178,Credit,2022-04-30,218200.0,Active,499
CARD90762,CUST11633,Debit,2023-11-05,,Active,0
CARD90763,CUST12449,Debit,2024-09-10,,Active,0
CARD90764,CUST13152,Debit,2023-03-13,,Active,0
CARD90765,CUST10407,Debit,2023-03-28,,Active,0
CARD90766,CUST12723,Debit,2025-12-07,,Active,0
CARD90767,CUST10932,Credit,2024-01-14,256500.0,Blocked,999
CARD90768,CUST11789,Debit,2023-10-17,,Expired,0
CARD90769,CUST12214,Debit,2022-01-22,,Active,0
CARD90770,CUST11609,Credit,2024-04-15,326000.0,Active,1499
CARD90771,CUST14691,Credit,2022-03-04,83500.0,Active,0
CARD90772,CUST10664,Debit,2025-01-04,,Active,0
CARD90773,CUST12596,Debit,2025-07-13,,Active,0
CARD90774,CUST12344,Debit,2023-02-24,,Active,0
CARD90775,CUST10357,Credit,2025-06-20,309000.0,Active,999
CARD90776,CUST13085,Debit,2023-10-02,,Active,0
CARD90777,CUST14858,Debit,2024-07-02,,Closed,0
CARD90778,CUST14938,Debit,2026-01-26,,Active,0
CARD90779,CUST11625,Debit,2023-09-18,,Blocked,0
CARD90780,CUST11842,Credit,2025-09-19,92900.0,Active,1499
CARD90781,CUST11028,Credit,2025-03-13,101200.0,Active,499
CARD90782,CUST14519,Credit,2023-08-16,253300.0,Active,499
CARD90783,CUST13687,Debit,2024-02-27,,Active,0
CARD90784,CUST13695,Credit,2024-08-10,353000.0,Active,499
CARD90785,CUST11575,Credit,2025-08-24,245800.0,Active,1499
CARD90786,CUST14457,Debit,2023-07-06,,Active,0
CARD90787,CUST14530,Debit,2024-04-01,,Active,0
CARD90788,CUST14842,Debit,2026-01-25,,Closed,0
CARD90789,CUST13465,Debit,2023-03-28,,Active,0
CARD90790,CUST13969,Debit,2024-08-27,,Active,0
CARD90791,CUST10223,Debit,2024-01-21,,Active,0
CARD90792,CUST11828,Debit,2024-02-27,,Active,0
CARD90793,CUST12141,Credit,2023-05-03,218800.0,Closed,499
CARD90794,CUST11075,Credit,2024-06-17,66800.0,Active,0
CARD90795,CUST13351,Credit,2024-10-24,53700.0,Closed,499
CARD90796,CUST10120,Credit,2023-10-07,223300.0,Active,999
CARD90797,CUST13818,Debit,2022-01-04,,Active,0
CARD90798,CUST12300,Debit,2022-08-16,,Active,0
CARD90799,CUST11501,Debit,2024-01-04,,Active,0
CARD90800,CUST10773,Debit,2024-04-21,,Expired,0
CARD90801,CUST11037,Debit,2022-07-14,,Active,0
CARD90802,CUST11108,Debit,2022-05-16,,Active,0
CARD90803,CUST11316,Debit,2025-12-31,,Active,0
CARD90804,CUST14678,Debit,2024-12-29,,Active,0
CARD90805,CUST12706,Credit,2023-01-24,115400.0,Active,499
CARD90806,CUST11709,Debit,2023-08-22,,Active,0
CARD90807,CUST14663,Debit,2023-08-13,,Active,0
CARD90808,CUST12746,Debit,2024-02-02,,Active,0
CARD90809,CUST12824,Debit,2023-12-03,,Active,0
CARD90810,CUST11945,Debit,2023-03-18,,Active,0
CARD90811,CUST13246,Debit,2024-01-02,,Active,0
CARD90812,CUST12259,Debit,2024-09-06,,Active,0
CARD90813,CUST10969,Debit,2022-05-14,,Active,0
CARD90814,CUST10327,Debit,2025-12-19,,Active,0
CARD90815,CUST12027,Credit,2022-03-16,220000.0,Closed,499
CARD90816,CUST12660,Credit,2024-07-10,410500.0,Active,999
CARD90817,CUST13069,Debit,2025-03-21,,Active,0
CARD90818,CUST13698,Debit,2025-11-25,,Active,0
CARD90819,CUST11008,Debit,2023-05-16,,Active,0
CARD90820,CUST13814,Debit,2023-04-15,,Closed,0
CARD90821,CUST12069,Debit,2023-05-07,,Active,0
CARD90822,CUST12293,Credit,2022-03-05,107400.0,Active,0
CARD90823,CUST13165,Debit,2026-01-11,,Active,0
CARD90824,CUST14175,Debit,2022-03-14,,Expired,0
CARD90825,CUST14997,Credit,2024-12-24,222800.0,Active,0
CARD90826,CUST12931,Debit,2023-04-25,,Active,0
CARD90827,CUST10247,Debit,2023-05-27,,Expired,0
CARD90828,CUST10642,Debit,2023-03-30,,Active,0
CARD90829,CUST10495,Debit,2022-03-06,,Active,0
CARD90830,CUST13073,Credit,2025-01-30,249800.0,Active,999
CARD90831,CUST11209,Credit,2022-02-09,97800.0,Active,1499
CARD90832,CUST13022,Credit,2023-12-24,128400.0,Active,1499
CARD90833,CUST10457,Credit,2025-11-21,121700.0,Active,0
CARD90834,CUST13533,Debit,2024-04-13,,Active,0
CARD90835,CUST14829,Debit,2023-12-19,,Closed,0
CARD90836,CUST13068,Debit,2023-06-21,,Active,0
CARD90837,CUST11079,Credit,2025-11-01,99100.0,Active,499
CARD90838,CUST11661,Debit,2023-09-17,,Active,0
CARD90839,CUST12247,Debit,2025-04-04,,Active,0
CARD90840,CUST14339,Credit,2024-04-05,85900.0,Active,499
CARD90841,CUST14915,Debit,2023-09-20,,Active,0
CARD90842,CUST13499,Debit,2022-07-12,,Active,0
CARD90843,CUST11986,Credit,2026-02-03,151800.0,Active,999
CARD90844,CUST10812,Credit,2025-03-07,66000.0,Expired,0
CARD90845,CUST11479,Credit,2024-11-28,192900.0,Active,0
CARD90846,CUST12436,Credit,2024-08-06,179500.0,Active,1499
CARD90847,CUST14982,Debit,2024-01-12,,Active,0
CARD90848,CUST13323,Credit,2024-03-26,156600.0,Active,1499
CARD90849,CUST10182,Debit,2023-07-28,,Active,0
CARD90850,CUST14393,Credit,2023-12-23,210500.0,Active,0
CARD90851,CUST12569,Debit,2025-06-28,,Active,0
CARD90852,CUST12973,Credit,2023-08-01,236000.0,Expired,499
CARD90853,CUST14631,Debit,2025-05-16,,Active,0
CARD90854,CUST13718,Debit,2022-07-21,,Active,0
CARD90855,CUST12928,Credit,2023-07-04,101500.0,Active,1499
CARD90856,CUST11594,Credit,2023-06-29,207700.0,Active,0
CARD90857,CUST13594,Debit,2024-11-22,,Active,0
CARD90858,CUST14374,Debit,2022-08-28,,Active,0
CARD90859,CUST13815,Debit,2025-07-22,,Active,0
CARD90860,CUST10559,Debit,2022-10-16,,Active,0
CARD90861,CUST12184,Credit,2025-05-25,170700.0,Active,1499
CARD90862,CUST10239,Debit,2025-06-10,,Blocked,0
CARD90863,CUST10028,Debit,2024-10-28,,Blocked,0
CARD90864,CUST13029,Credit,2022-04-22,275400.0,Closed,0
