account_id,customer_id,account_type,opening_date,balance,account_status
ACC20445,CUST10362,Premium Savings,2024-06-13,165350.98,Dormant
ACC20446,CUST10923,Savings,2021-05-26,59180.42,Active
ACC20447,CUST14055,Current,2026-01-04,79685.08,Active
ACC20448,CUST12754,Savings,2021-11-29,171487.35,Active
ACC20449,CUST13420,Savings,2021-04-30,287125.64,Active
ACC20450,CUST11263,Salary,2021-09-11,14489.13,Active
ACC20451,CUST13585,Premium Savings,2025-11-07,38093.55,Active
ACC20452,CUST13499,Savings,2022-12-17,135703.77,Active
ACC20453,CUST13526,Savings,2021-05-28,37636.59,Inactive
ACC20454,CUST10128,Current,2025-02-09,16698.12,Active
ACC20455,CUST12418,Current,2024-08-13,14544.47,Active
ACC20456,CUST13892,Savings,2023-10-09,9946.65,Inactive
ACC20457,CUST13972,Savings,2023-11-21,26587.5,Inactive
ACC20458,CUST11094,Savings,2024-12-18,453265.06,Dormant
ACC20459,CUST14152,Savings,2023-09-21,15985.84,Active
ACC20460,CUST12682,Premium Savings,2024-01-04,87057.74,Active
ACC20461,CUST12869,Savings,2025-09-11,22741.77,Active
ACC20462,CUST13888,Savings,2023-06-10,375003.83,Dormant
ACC20463,CUST10697,Salary,2024-06-05,29385.67,Active
ACC20464,CUST10585,Savings,2023-08-12,4743.63,Active
ACC20465,CUST12370,Savings,2026-01-16,16868.27,Active
ACC20466,CUST12438,Savings,2022-11-08,45608.63,Active
ACC20467,CUST14962,Savings,2025-04-15,122313.29,Active
ACC20468,CUST12595,Savings,2025-01-31,8392.38,Active
ACC20469,CUST13298,Premium Savings,2021-05-05,58070.71,Active
ACC20470,CUST14970,Savings,2023-08-07,18374.68,Inactive
ACC20471,CUST13230,Savings,2025-02-15,44668.07,Dormant
ACC20472,CUST13231,Savings,2022-02-09,147540.35,Active
ACC20473,CUST11943,Premium Savings,2021-08-13,51106.62,Active
ACC20474,CUST11129,Savings,2025-06-13,113597.84,Active
ACC20475,CUST12848,Savings,2024-01-12,14089.21,Active
ACC20476,CUST13328,Current,2025-02-25,38080.62,Active
ACC20477,CUST10805,Current,2025-07-18,12314.77,Active
ACC20479,CUST13907,Savings,2023-06-20,65759.08,Active
ACC20480,CUST11420,Savings,2025-11-20,89097.52,Closed
ACC20481,CUST14941,Savings,2024-02-25,73499.36,Active
ACC20482,CUST14866,Savings,2021-01-04,58662.02,Dormant
ACC20483,CUST12057,Savings,2021-07-21,46656.57,Active
ACC20484,CUST12335,Current,2025-09-21,63257.54,Active
ACC20485,CUST12344,Savings,2023-09-21,54931.44,Active
ACC20486,CUST11332,Savings,2022-05-16,119613.36,Active
ACC20487,CUST12213,Salary,2024-09-03,45323.46,Dormant
ACC20488,CUST13028,Salary,2024-10-02,166140.41,Active
ACC20489,CUST10099,Savings,2022-04-23,98438.37,Active
ACC20490,CUST11997,Savings,2021-01-04,29858.52,Active
ACC20491,CUST11846,Current,2026-08-02,102772.54,Active
ACC20492,CUST11029,Savings,2024-06-25,9780.97,Active
ACC20493,CUST14906,Savings,2026-05-13,6650.84,Active
ACC20494,CUST10289,Current,2025-04-30,31820.04,Active
ACC20495,CUST10047,Premium Savings,2022-06-09,124926.58,Active
ACC20496,CUST10179,Savings,2025-12-19,23219.17,Active
ACC20497,CUST12639,Savings,2021-01-08,7138.85,Active
ACC20498,CUST11871,Savings,2025-03-09,91501.17,Active
ACC20499,CUST14190,Premium Savings,2024-10-04,280079.65,Active
ACC20500,CUST12698,Salary,2024-11-11,33518.37,Inactive
ACC20501,CUST10779,Premium Savings,2025-01-24,37068.04,Closed
ACC20502,CUST11300,Savings,2025-09-22,28178.97,Active
ACC20503,CUST10194,Savings,2023-12-07,45249.49,Active
ACC20504,CUST14141,Salary,2025-03-27,16951.7,Active
ACC20505,CUST10805,Savings,2021-08-02,52054.29,Active
ACC20506,CUST12096,Savings,2024-09-29,16510.48,Active
ACC20507,CUST13322,Salary,2023-06-24,111396.36,Active
ACC20508,CUST10587,Savings,2023-04-18,45249.49,Active
ACC20509,CUST10689,Current,2021-09-24,23473.77,Active
ACC20510,CUST13969,Savings,2026-01-22,137341.4,Active
ACC20511,CUST13701,Savings,2024-01-02,22298.45,Active
ACC20512,CUST12390,Current,2021-11-13,46510.94,Active
ACC20513,CUST10039,Premium Savings,2021-09-28,139756.2,Active
ACC20514,CUST10980,Savings,2022-05-06,41762.79,Active
ACC20515,CUST10249,Current,2021-10-10,91856.69,Active
ACC20516,CUST14456,Current,2023-03-28,87441.01,Active
ACC20517,CUST14712,Savings,2022-09-12,78703.11,Active
ACC20518,CUST12269,Savings,2026-02-16,17658.49,Dormant
ACC20519,CUST13608,Savings,2022-08-27,27711.27,Active
ACC20520,CUST14932,Savings,2024-04-28,16607.76,Active
ACC20521,CUST10786,Salary,2023-04-15,42196.7,Active
ACC20522,CUST12338,Premium Savings,2022-01-14,46201.41,Active
ACC20523,CUST12496,Salary,2026-06-11,81198.93,Active
ACC20524,CUST14522,Salary,2022-03-31,133401.14,Active
ACC20525,CUST14453,Savings,2022-03-19,95992.83,Active
ACC20526,CUST13543,Savings,2026-02-24,19380.58,Active
ACC20527,CUST12902,Savings,2022-04-15,130181.89,Active
ACC20528,CUST14337,Salary,2024-02-21,45249.49,Active
ACC20529,CUST14549,Savings,2023-02-01,82137.7,Dormant
ACC20530,CUST10856,Salary,2026-02-02,26737.29,Inactive
ACC20531,CUST11236,Current,2025-09-16,61061.6,Active
ACC20532,CUST13803,Savings,2025-10-01,20369.21,Active
ACC20533,CUST11065,Savings,2023-08-19,63503.85,Active
ACC20534,CUST13612,Premium Savings,2024-08-01,15078.86,Active
ACC20535,CUST11599,Current,2022-02-19,111614.43,Dormant
ACC20536,CUST12944,Savings,2023-04-09,168963.32,Active
ACC20537,CUST13390,Savings,2023-04-15,35005.77,Active
ACC20538,CUST13983,Current,2025-02-22,112421.51,Dormant
ACC20539,CUST12380,Savings,2025-01-24,375971.7,Active
ACC20540,CUST13433,Savings,2023-07-17,115043.64,Active
ACC20541,CUST11743,Premium Savings,2026-05-12,30962.63,Dormant
ACC20542,CUST10321,Savings,2025-06-30,13846.03,Dormant
ACC20543,CUST12229,Current,2026-01-22,26945.25,Active
ACC20544,CUST14489,Savings,2024-04-14,109167.32,Active
ACC20545,CUST10983,Savings,2021-03-28,234761.52,Active
ACC20546,CUST13763,Savings,2026-04-22,35351.35,Active
ACC20547,CUST11136,Savings,2023-01-24,140582.43,Dormant
ACC20548,CUST13228,Salary,2022-12-13,55125.61,Active
ACC20549,CUST10497,Salary,2022-11-19,155307.19,Active
ACC20550,CUST10479,Savings,2021-11-19,67868.6,Active
ACC20551,CUST10648,Savings,2023-07-17,94061.42,Active
ACC20552,CUST13650,Savings,2023-08-07,30819.96,Inactive
ACC20553,CUST13433,Savings,2023-08-08,93126.27,Inactive
ACC20554,CUST11051,Savings,2022-10-10,66147.99,Inactive
ACC20555,CUST10170,Savings,2022-11-29,90535.78,Active
ACC20556,CUST10041,Salary,2022-11-02,96800.27,Inactive
ACC20557,CUST12160,Current,2021-09-07,27933.87,Closed
ACC20558,CUST13193,Current,2022-06-24,91167.65,Active
ACC20559,CUST12797,Savings,2021-05-02,68727.96,Active
ACC20560,CUST14328,Savings,2025-11-15,178676.73,Inactive
ACC20561,CUST11055,Savings,2021-10-16,6658.55,Active
ACC20562,CUST12899,Salary,2026-03-20,13498.57,Dormant
ACC20563,CUST13303,Salary,2023-02-25,25673.62,Closed
ACC20564,CUST13941,Savings,2022-10-02,45088.79,Active
ACC20565,CUST14689,Savings,2022-12-13,28834.17,Active
ACC20566,CUST11161,Salary,2025-10-14,9940.21,Active
ACC20567,CUST10694,Premium Savings,2023-08-31,13742.47,Active
ACC20568,CUST11709,Savings,2026-04-02,38445.16,Active
ACC20569,CUST10526,Salary,2025-12-07,38206.29,Dormant
ACC20570,CUST11953,Savings,2022-08-02,37466.95,Active
ACC20571,CUST10945,Salary,2022-09-09,57829.07,Active
ACC20572,CUST12693,Current,2024-10-19,29009.9,Active
ACC20573,CUST14080,Premium Savings,2022-01-03,167029.55,Dormant
ACC20574,CUST14235,Savings,2023-05-28,17623.68,Active
ACC20575,CUST14966,Current,2023-07-07,30944.25,Active
ACC20576,CUST10630,Salary,2022-09-08,30834.56,Closed
ACC20577,CUST14862,Savings,2022-06-07,29585.87,Active
ACC20578,CUST12736,Salary,2024-01-24,220492.68,Dormant
ACC20579,CUST13064,Savings,2023-03-01,104789.47,Active
ACC20580,CUST10064,Savings,2023-02-06,21710.13,Dormant
ACC20581,CUST10966,Savings,2023-08-05,65795.99,Active
ACC20582,CUST11242,Premium Savings,2022-03-30,58627.59,Active
ACC20583,CUST13050,Current,2025-01-10,13943.42,Active
ACC20584,CUST12769,Current,2021-12-14,52203.36,Active
ACC20585,CUST10882,Savings,2026-06-05,21037.66,Active
ACC20586,CUST11288,Salary,2022-12-21,12630.42,Active
ACC20587,CUST13080,Premium Savings,2024-06-26,11658.44,Active
ACC20588,CUST13124,Salary,2021-09-01,27171.96,Active
ACC20589,CUST12505,Savings,2024-05-04,49893.09,Active
ACC20590,CUST10369,Savings,2023-03-03,160586.68,Active
ACC20591,CUST13658,Savings,2023-02-14,45581.76,Active
ACC20592,CUST13778,Savings,2023-06-08,101911.22,Active
ACC20593,CUST11223,Savings,2026-02-11,11534.73,Dormant
ACC20594,CUST13419,Salary,2021-04-18,56411.11,Active
ACC20595,CUST12553,Savings,2025-08-11,60092.17,Dormant
ACC20596,CUST10847,Current,2025-04-20,81610.62,Active
ACC20597,CUST11236,Savings,2025-08-18,77668.71,Active
ACC20598,CUST13015,Current,2021-04-03,93385.17,Active
ACC20599,CUST11926,Salary,2024-06-11,5339.5,Active
ACC20600,CUST11730,Savings,2021-02-06,43574.86,Active
ACC20601,CUST11830,Savings,2024-09-16,90511.09,Active
ACC20602,CUST13817,Salary,2025-06-14,189959.73,Dormant
ACC20603,CUST13354,Savings,2025-10-06,31778.4,Active
ACC20604,CUST10858,Current,2026-07-17,141153.43,Active
ACC20605,CUST11611,Savings,2024-05-02,39095.29,Dormant
ACC20606,CUST14928,Current,2023-04-05,66118.51,Active
ACC20607,CUST14650,Premium Savings,2021-05-05,55766.46,Active
ACC20608,CUST11675,Savings,2025-08-22,27759.62,Active
ACC20609,CUST14767,Salary,2022-06-25,20592.19,Active
ACC20610,CUST14160,Savings,2021-11-14,46216.53,Active
ACC20611,CUST10370,Savings,2021-11-30,104659.46,Active
ACC20612,CUST14027,Savings,2026-06-11,148371.35,Active
ACC20613,CUST11768,Current,2021-12-02,36436.15,Active
ACC20614,CUST12896,Salary,2025-01-17,14002.96,Active
ACC20615,CUST10173,Salary,2022-01-30,19819.14,Active
ACC20616,CUST14683,Savings,2021-07-05,40276.54,Active
ACC20617,CUST10361,Current,2025-05-24,14936.57,Inactive
ACC20618,CUST13553,Savings,2024-03-07,22492.7,Dormant
ACC20619,CUST14473,Savings,2026-05-10,35946.63,Active
ACC20620,CUST13212,Current,2024-03-13,105715.25,Active
ACC20621,CUST14126,Salary,2021-06-02,22176.65,Active
ACC20622,CUST13700,Salary,2022-01-18,43685.18,Dormant
ACC20623,CUST13489,Current,2024-01-17,27487.19,Active
ACC20624,CUST10738,Current,2021-01-02,62152.78,Active
ACC20625,CUST14198,Current,2026-01-14,89370.54,Active
ACC20626,CUST13484,Savings,2023-07-26,35111.07,Active
ACC20627,CUST14882,Savings,2026-02-27,53436.16,Active
ACC20628,CUST13617,Savings,2022-09-22,17522.58,Active
ACC20629,CUST13999,Salary,2026-01-18,24045.93,Active
ACC20630,CUST13383,Savings,2024-10-30,47752.87,Active
ACC20631,CUST10099,Salary,2024-07-13,435879.88,Active
ACC20633,CUST10773,Savings,2025-06-29,80980.27,Active
ACC20634,CUST13238,Savings,2022-05-12,59396.17,Active
ACC20635,CUST11478,Savings,2021-04-04,33080.82,Active
ACC20636,CUST12666,Current,2023-12-21,50241.0,Active
ACC20637,CUST11189,Current,2024-11-14,17740.87,Active
ACC20638,CUST11972,Salary,2021-10-21,70117.54,Active
ACC20639,CUST10845,Savings,2023-12-06,68052.06,Active
ACC20640,CUST11443,Savings,2023-11-05,157802.38,Active
ACC20641,CUST10059,Savings,2023-04-15,16162.29,Active
ACC20642,CUST11736,Savings,2022-12-12,9130.23,Inactive
ACC20643,CUST13259,Salary,2025-10-01,144175.37,Active
ACC20644,CUST10727,Savings,2025-03-01,58034.23,Active
ACC20645,CUST12664,Current,2025-02-01,54165.13,Active
ACC20646,CUST10628,Premium Savings,2024-08-17,54217.41,Active
ACC20647,CUST14583,Savings,2024-04-25,21306.2,Active
ACC20649,CUST10704,Savings,2024-05-19,46441.83,Inactive
ACC20650,CUST11580,Savings,2024-07-21,33309.94,Active
ACC20651,CUST14598,Savings,2026-04-27,13302.33,Active
ACC20652,CUST13521,Savings,2022-09-15,7676.99,Active
ACC20653,CUST14835,Savings,2026-04-03,57219.02,Active
ACC20654,CUST10841,Premium Savings,2023-09-30,170802.4,Active
ACC20655,CUST10138,Savings,2024-08-18,21605.53,Active
ACC20656,CUST14614,Salary,2025-12-29,29295.11,Active
ACC20657,CUST13200,Premium Savings,2023-05-08,114254.41,Active
ACC20658,CUST10823,Premium Savings,2024-05-24,13684.25,Active
ACC20660,CUST11596,Savings,2026-06-06,62570.71,Active
ACC20661,CUST11099,Savings,2024-06-17,9611.84,Active
ACC20662,CUST12795,Premium Savings,2024-08-12,55030.06,Active
ACC20663,CUST14952,Savings,2022-03-19,33501.42,Active
ACC20664,CUST12312,Savings,2021-11-27,222750.62,Active
ACC20665,CUST10124,Savings,2026-08-12,34457.95,Active
ACC20666,CUST10881,Savings,2026-07-06,24855.91,Active
ACC20667,CUST13128,Savings,2025-04-25,8644.37,Active
ACC20668,CUST10109,Current,2021-12-25,53443.37,Dormant
ACC20669,CUST10205,Current,2024-03-25,86348.82,Active
ACC20670,CUST13159,Current,2022-10-21,64097.48,Active
ACC20671,CUST10711,Salary,2021-03-22,64257.6,Active
ACC20672,CUST10303,Savings,2023-11-15,7333.81,Active
ACC20673,CUST12981,Savings,2025-08-28,34204.11,Active
ACC20674,CUST11075,Premium Savings,2022-07-03,163598.17,Active
ACC20675,CUST10386,Salary,2026-02-25,42170.01,Active
ACC20676,CUST13883,Current,2022-05-22,22267.43,Active
ACC20677,CUST14318,Premium Savings,2022-12-14,72117.26,Active
ACC20678,CUST14923,Salary,2023-12-23,38642.2,Active
ACC20679,CUST11275,Salary,2024-03-18,128713.32,Dormant
ACC20680,CUST12886,Current,2023-09-14,89935.24,Dormant
ACC20681,CUST11806,Savings,2024-11-13,13522.45,Dormant
ACC20682,CUST12069,Savings,2022-10-06,89394.19,Active
ACC20683,CUST12815,Salary,2022-01-17,49937.64,Closed
ACC20684,CUST11181,Current,2022-06-04,374212.56,Active
ACC20685,CUST12243,Savings,2026-03-26,120697.08,Active
ACC20686,CUST11228,Savings,2024-12-25,47762.69,Active
ACC20687,CUST14719,Salary,2022-05-15,20856.62,Active
ACC20688,CUST10788,Savings,2023-03-20,42359.92,Active
ACC20689,CUST11342,Savings,2025-06-29,42683.05,Active
ACC20690,CUST13047,Savings,2025-02-16,72008.45,Active
ACC20691,CUST13537,Savings,2021-06-05,58668.6,Active
ACC20692,CUST11720,Current,2023-02-07,46377.14,Inactive
ACC20693,CUST10431,Premium Savings,2025-04-04,103164.25,Dormant
ACC20694,CUST10201,Current,2024-01-19,9207.64,Active
ACC20695,CUST10719,Current,2022-03-12,137344.57,Active
ACC20696,CUST11490,Savings,2024-11-08,308711.87,Active
ACC20697,CUST10145,Savings,2022-09-12,7239.67,Dormant
ACC20698,CUST10006,Savings,2021-02-20,218102.89,Active
ACC20699,CUST14015,Salary,2024-10-26,60518.51,Closed
ACC20701,CUST10896,Savings,2025-09-29,12968.71,Active
ACC20702,CUST14104,Current,2026-06-16,26212.8,Active
ACC20703,CUST12047,Savings,2026-06-20,118248.59,Inactive
ACC20704,CUST10616,Savings,2025-10-07,39286.53,Inactive
ACC20705,CUST11233,Savings,2025-03-11,45029.96,Active
ACC20706,CUST13953,Savings,2021-03-19,57953.95,Active
ACC20707,CUST12678,Savings,2023-04-25,45617.89,Active
ACC20708,CUST11246,Premium Savings,2021-05-26,99561.01,Active
ACC20709,CUST13995,Savings,2024-11-28,45249.49,Active
ACC20710,CUST14467,Savings,2024-06-25,24359.05,Active
ACC20711,CUST12090,Savings,2021-10-11,14752.87,Active
ACC20712,CUST14492,Savings,2022-05-27,19215.08,Dormant
ACC20714,CUST14495,Savings,2023-05-27,66751.05,Active
ACC20715,CUST11156,Current,2025-01-22,41134.38,Active
ACC20716,CUST11057,Savings,2025-07-03,70348.88,Inactive
ACC20717,CUST14370,Savings,2023-12-01,2870.6,Active
ACC20718,CUST12636,Savings,2023-08-23,18539.32,Dormant
ACC20719,CUST13966,Savings,2022-11-13,10885.68,Active
ACC20720,CUST14663,Salary,2025-08-15,7894.58,Closed
ACC20721,CUST12741,Savings,2025-12-24,21292.26,Active
ACC20722,CUST12512,Savings,2026-04-16,52309.64,Active
ACC20723,CUST11637,Current,2025-11-19,78065.4,Active
ACC20724,CUST12810,Savings,2023-08-06,91610.12,Active
ACC20725,CUST12127,Current,2022-01-17,9651.29,Active
ACC20726,CUST12132,Savings,2022-08-05,134964.62,Active
ACC20727,CUST10527,Savings,2021-09-27,53424.55,Active
ACC20728,CUST12962,Current,2022-05-03,42072.16,Active
ACC20729,CUST12352,Savings,2022-03-22,43882.97,Active
ACC20730,CUST11599,Salary,2021-10-03,20271.0,Active
ACC20731,CUST10394,Savings,2022-12-09,125372.85,Active
ACC20732,CUST14977,Savings,2021-05-03,25805.3,Dormant
ACC20733,CUST12300,Current,2025-09-09,3469.47,Active
ACC20734,CUST12495,Salary,2021-04-12,92850.02,Active
ACC20735,CUST10027,Savings,2026-08-01,12818.02,Active
ACC20736,CUST11204,Current,2021-10-11,83561.17,Dormant
ACC20737,CUST13549,Savings,2022-01-19,99105.1,Active
ACC20738,CUST14932,Savings,2023-08-02,19228.82,Dormant
ACC20739,CUST13266,Current,2024-11-29,35259.55,Active
ACC20740,CUST11113,Savings,2023-12-18,100467.67,Active
ACC20741,CUST14695,Savings,2025-11-26,101007.2,Active
ACC20742,CUST13031,Savings,2021-08-23,102662.81,Active
ACC20743,CUST11305,Salary,2023-08-05,37736.86,Active
ACC20744,CUST14703,Salary,2023-12-31,21743.47,Active
ACC20745,CUST12700,Salary,2023-07-06,107533.95,Active
ACC20746,CUST14396,Premium Savings,2025-08-04,17910.54,Active
ACC20747,CUST12237,Savings,2023-06-15,26146.74,Active
ACC20748,CUST14019,Current,2025-12-21,41155.97,Active
ACC20749,CUST12913,Savings,2024-03-09,41823.85,Inactive
ACC20750,CUST12350,Current,2022-10-06,170824.63,Active
ACC20751,CUST12833,Savings,2021-10-08,105343.26,Active
ACC20752,CUST14805,Salary,2024-01-22,42710.31,Active
ACC20753,CUST12085,Savings,2026-04-07,78083.51,Active
ACC20754,CUST11859,Savings,2026-03-06,84128.99,Dormant
ACC20755,CUST10952,Savings,2021-10-03,113569.28,Active
ACC20756,CUST12325,Savings,2022-06-02,8061.92,Active
ACC20757,CUST14345,Savings,2022-04-17,26734.84,Inactive
ACC20758,CUST12361,Savings,2024-02-29,28226.66,Active
ACC20759,CUST10211,Salary,2026-05-24,113326.73,Active
ACC20760,CUST13505,Current,2022-10-24,21843.42,Active
ACC20761,CUST13184,Savings,2023-02-20,18362.26,Active
ACC20762,CUST10146,Savings,2021-08-01,20505.05,Active
ACC20763,CUST14977,Savings,2022-05-11,82706.26,Active
ACC20764,CUST14889,Savings,2024-04-02,62626.68,Dormant
ACC20765,CUST12353,Premium Savings,2023-02-24,25640.81,Active
ACC20766,CUST12802,Savings,2022-10-12,82389.24,Active
ACC20767,CUST13635,Savings,2024-03-27,343275.72,Inactive
ACC20768,CUST14005,Savings,2025-08-26,26848.82,Active
ACC20769,CUST13563,Current,2022-10-27,45249.49,Active
ACC20770,CUST12485,Savings,2022-08-03,24127.82,Active
ACC20771,CUST14369,Savings,2024-11-19,453315.51,Dormant
ACC20772,CUST11576,Current,2022-12-14,64576.4,Active
ACC20773,CUST13380,Savings,2025-02-22,47310.97,Active
ACC20774,CUST11626,Savings,2025-08-16,176469.31,Dormant
ACC20775,CUST10006,Savings,2022-10-09,61693.42,Active
ACC20776,CUST10874,Savings,2024-10-29,8146.83,Active
ACC20777,CUST14218,Premium Savings,2023-05-08,33008.41,Active
ACC20778,CUST12726,Savings,2025-06-21,8735.91,Dormant
ACC20779,CUST10576,Premium Savings,2026-01-08,97208.15,Closed
ACC20780,CUST11826,Current,2022-01-27,46448.45,Active
ACC20781,CUST10366,Savings,2026-04-03,146377.01,Active
ACC20782,CUST11046,Current,2023-05-09,65294.83,Active
ACC20783,CUST14462,Salary,2025-09-26,403278.97,Active
ACC20784,CUST14791,Salary,2025-01-10,20866.41,Inactive
ACC20785,CUST14346,Savings,2023-05-30,31189.68,Active
ACC20786,CUST12743,Savings,2024-10-01,35639.04,Active
ACC20787,CUST14672,Savings,2023-11-12,34180.75,Active
ACC20788,CUST14645,Premium Savings,2025-08-11,78028.86,Active
ACC20789,CUST12912,Salary,2022-03-23,104760.3,Active
ACC20790,CUST13109,Savings,2022-04-29,55920.76,Active
ACC20791,CUST13405,Premium Savings,2024-01-31,61588.72,Active
ACC20792,CUST13929,Savings,2026-08-09,102000.72,Active
ACC20793,CUST11543,Savings,2022-03-22,37537.7,Active
ACC20794,CUST13091,Savings,2022-02-08,47818.09,Active
ACC20795,CUST14787,Savings,2022-02-01,286549.94,Active
ACC20796,CUST12729,Current,2025-08-24,117994.17,Active
ACC20797,CUST13981,Current,2023-05-12,14083.62,Active
ACC20798,CUST13682,Savings,2021-12-21,17425.48,Active
ACC20799,CUST12236,Savings,2022-11-07,33144.73,Active
ACC20800,CUST10029,Savings,2026-05-11,78007.66,Active
ACC20801,CUST12742,Savings,2022-10-09,19592.73,Active
ACC20802,CUST14558,Savings,2026-06-03,31178.27,Active
ACC20803,CUST10406,Salary,2021-09-28,164718.13,Active
ACC20804,CUST11643,Current,2023-12-31,5365.56,Active
ACC20805,CUST12299,Savings,2022-02-18,29652.81,Active
ACC20806,CUST10844,Premium Savings,2024-10-17,174637.91,Active
ACC20807,CUST11157,Savings,2022-03-07,52297.37,Closed
ACC20808,CUST10659,Savings,2022-03-24,38518.64,Active
ACC20809,CUST13673,Savings,2024-04-10,11698.34,Active
ACC20810,CUST11906,Savings,2025-08-30,47297.05,Active
ACC20811,CUST14942,Savings,2022-12-06,42832.03,Active
